date, pm25, pm10, o3, no2, so2, co
2020/9/4, 33, 20, 42, 15, 4, 2
2020/9/5, 58, 14, 28, 7, 2, 2
2020/9/6, 47, , 36, 1, 2, 1
2020/9/7, 5, 13, 37, 5, 3, 1
2020/9/8, 29, 16, 37, 10, 4, 3
2020/9/9, 47, 17, 46, 13, 4, 3
2020/9/10, 53, 16, 27, 11, 4, 2
2020/9/11, 50, 4, 23, 7, 3, 2
2020/9/12, 18, 4, 26, 2, 3, 1
2020/9/13, 10, 12, 40, 7, , 3
2020/9/14, 39, 23, 54, 10, 4, 4
2020/9/15, 67, 19, 22, 17, 4, 4
2020/9/16, 60, 13, 37, 10, 4, 2
2020/9/17, 30, 13, 40, 5, 4, 2
2020/9/18, 16, 9, 37, 8, 4, 2
2020/9/19, 22, 9, 31, 2, 4, 1
2020/9/20, 27, 13, 27, 13, 4, 2
2020/9/21, 38, 8, 28, 9, 4, 2
2020/9/22, 25, 3, 26, 5, , 2
2020/9/23, 8, 3, 26, 3, 4, 1
2020/9/24, 7, 5, 26, 5, 4, 1
2020/9/25, 11, 8, 26, 7, , 2
2020/9/26, 21, 7, 32, 5, , 2
2020/9/27, 20, 12, 34, 11, , 2
2020/9/28, 35, 20, 34, 13, 4, 3
2020/9/29, 51, 20, 33, 9, , 3
2020/9/30, 55, 10, 36, 5, , 2
2020/4/1, 102, 31, 39, 17, 3, 4
2020/4/2, 71, 42, 46, 21, 4, 5
2020/4/3, 87, 56, 36, 13, 2, 4
2020/4/4, 82, 41, 41, 10, 3, 4
2020/4/5, 67, 46, 44, 25, 4, 5
2020/4/6, 75, 49, 42, 22, 4, 5
2020/4/7, 80, 39, 38, 8, 2, 3
2020/4/8, 55, 38, 39, 11, 3, 4
2020/4/9, 64, 32, 39, 19, 3, 4
2020/4/10, 68, 36, 37, 19, 3, 5
2020/4/11, 75, 26, 39, 16, 2, 4
2020/4/12, 67, 15, 38, 14, , 4
2020/4/13, 32, 38, 66, 27, 3, 5
2020/4/14, 68, 52, 71, 29, 3, 5
2020/4/15, 99, 46, 66, 23, 4, 5
2020/4/16, 86, 29, 32, 25, 3, 4
2020/4/17, 69, 19, 37, 17, 3, 4
2020/4/18, 42, 20, 31, 20, 2, 4
2020/4/19, 50, 11, 34, 15, 2, 3
2020/4/20, 28, 27, 34, 9, , 3
2020/4/21, 33, 60, 29, 8, , 3
2020/4/22, 42, 37, 35, 9, 3, 4
2020/4/23, 45, 34, 42, 18, 3, 3
2020/4/24, 45, 49, 55, 15, 4, 3
2020/4/25, 71, 26, 41, 10, 3, 2
2020/4/26, 47, 26, 39, 15, 3, 2
2020/4/27, 50, 31, 47, 24, 3, 3
2020/4/28, 59, 45, 60, 21, 4, 3
2020/4/29, 89, 29, 50, 22, 4, 3
2020/4/30, 59, 44, 51, 12, 4, 3
2020/5/1, 91, 40, 42, 12, , 3
2020/5/2, 81, 23, 39, 11, 4, 2
2020/5/3, 54, 32, 38, 15, 4, 4
2020/5/4, 55, 29, 32, 23, 4, 3
2020/5/5, 61, 26, 45, 18, , 2
2020/5/6, 44, 16, 42, 13, 2, 1
2020/5/7, 25, 41, 45, 25, 4, 2
2020/5/8, 68, 10, 34, 14, 4, 2
2020/5/9, 30, 25, 47, 13, 4, 4
2020/5/10, 66, 80, 42, 17, 4, 3
2020/5/11, 97, 35, 39, 14, 4, 2
2020/5/12, 48, 29, 40, 16, 4, 2
2020/5/13, 35, 42, 42, 28, 4, 2
2020/5/14, 43, 24, 25, 20, 4, 3
2020/5/15, 35, 19, 34, 18, 4, 3
2020/5/16, 48, 38, 52, 14, 4, 4
2020/5/17, 94, 33, 40, 18, , 4
2020/5/18, 76, 13, 32, 13, , 2
2020/5/19, 36, 5, 26, 12, 4, 1
2020/5/20, 11, 15, 35, 20, 4, 2
2020/5/21, 31, 42, 41, 23, 6, 3
2020/5/22, 97, 41, 57, 22, 5, 3
2020/5/23, 97, 21, 38, 11, 4, 2
2020/5/24, 56, 28, 39, 18, 5, 4
2020/5/25, 78, 35, 48, 18, 4, 4
2020/5/26, 94, 16, 47, 14, 4, 2
2020/5/27, 41, 27, 66, 21, 4, 3
2020/5/28, 68, 27, 56, 21, 4, 3
2020/5/29, 64, 33, 100, 16, 4, 3
2020/5/30, 73, 36, 77, 13, 6, 3
2020/5/31, 93, 15, 43, 11, 4, 1
2020/6/1, 29, 20, 38, 23, 4, 3
2020/6/2, 47, 45, 70, 16, 5, 3
2020/6/3, 84, 45, 58, 13, 4, 3
2020/6/4, 81, 40, 61, 12, 4, 3
2020/6/5, 70, 40, 92, 14, , 3
2020/6/6, 81, 48, 69, 13, 6, 4
2020/6/7, 93, 38, 75, 14, 6, 3
2020/6/8, 77, 39, 76, 15, 5, 2
2020/6/9, 67, 37, 70, 18, 6, 3
2020/6/10, 66, 23, 41, 11, 2, 2
2020/6/11, 49, 40, 38, 23, 3, 3
2020/6/12, 66, 48, 111, 19, 2, 2
2020/6/13, 72, 31, 47, 11, 2, 3
2020/6/14, 66, 23, 45, 16, 2, 2
2020/6/15, 44, 44, 102, 15, 3, 3
2020/6/16, 95, 48, 94, 22, 4, 4
2020/6/17, 109, 31, 60, 21, 3, 3
2020/6/18, 68, 19, 48, 13, 2, 2
2020/6/19, 41, 32, 85, 17, 3, 3
2020/6/20, 68, 31, 79, 12, , 2
2020/6/21, 69, 32, 79, 14, 2, 2
2020/6/22, 61, 37, 82, 24, 3, 3
2020/6/23, 68, 25, 34, 16, 2, 2
2020/6/24, 54, 16, 23, 16, , 3
2020/6/25, 33, 28, 46, 12, 2, 2
2020/6/26, 53, 30, 61, 14, 4, 2
2020/6/27, 68, 33, 41, 9, 2, 2
2020/6/28, 72, 35, 35, 15, 2, 3
2020/6/29, 82, 9, 43, 9, , 1
2020/6/30, 14, 22, 27, 18, 3, 2
2020/1/1, 66, 47, 11, 30, 4, 9
2020/1/2, 96, 48, 25, 26, 4, 8
2020/1/3, 101, 44, 27, 29, 4, 10
2020/1/4, 92, 46, 11, 35, 4, 10
2020/1/5, 90, 33, 6, 33, 2, 9
2020/1/6, 75, 8, 14, 23, 3, 5
2020/1/7, 31, 24, 25, 15, 2, 5
2020/1/8, 49, 38, 26, 12, 4, 6
2020/1/9, 88, 50, 17, 25, 4, 9
2020/1/10, 118, 40, 30, 24, 3, 8
2020/1/11, 94, 39, 28, 13, 4, 6
2020/1/12, 87, 20, 25, 13, 2, 5
2020/1/13, 52, 26, 23, 25, 3, 6
2020/1/14, 59, 30, 21, 23, 4, 6
2020/1/15, 67, 37, 24, 23, 4, 7
2020/1/16, 75, 49, 14, 32, 4, 8
2020/1/17, 91, 49, 21, 33, 5, 10
2020/1/18, 94, 44, 31, 31, 4, 10
2020/1/19, 99, 41, 29, 16, 4, 6
2020/1/20, 77, 35, 20, 29, 4, 6
2020/1/21, 68, 37, 9, 37, 4, 8
2020/1/22, 77, 52, 35, 28, 4, 8
2020/1/23, 108, 52, 26, 21, 4, 8
2020/1/24, 116, 40, 18, 26, 3, 8
2020/1/25, 94, 21, 28, 15, 2, 5
2020/1/26, 59, 5, 30, 8, , 3
2020/1/28, 21, 12, 21, 19, 2, 4
2020/1/29, 34, 12, 25, 21, 3, 4
2020/1/30, 36, 20, 21, 23, 4, 5
2020/1/31, 54, 53, 31, 28, 3, 9
2020/2/1, 132, 55, 30, 22, 4, 8
2020/2/2, 135, 19, 29, 11, 2, 3
2020/2/3, 53, 20, 28, 18, 3, 5
2020/2/4, 56, 18, 25, 7, 2, 3
2020/2/5, 39, 31, 17, 20, 3, 5
2020/2/6, 65, 30, 24, 23, 3, 6
2020/2/7, 77, 32, 31, 9, 4, 5
2020/2/8, 80, 30, 32, 18, 3, 6
2020/2/9, 74, 42, 28, 32, 3, 7
2020/2/10, 94, 47, 19, 41, 5, 8
2020/2/11, 99, 41, 15, 39, 3, 9
2020/2/12, 103, 51, 21, 26, 3, 7
2020/2/13, 129, 60, 20, 31, 3, 8
2020/2/14, 153, 50, 31, 29, 3, 8
2020/2/15, 125, 21, 27, 10, 2, 4
2020/2/16, 57, 23, 28, 7, , 3
2020/2/17, 59, 17, 26, 12, 2, 4
2020/2/18, 52, 25, 19, 32, , 7
2020/2/19, 71, 50, 20, 33, 3, 7
2020/2/20, 130, 52, 32, 34, 3, 7
2020/2/21, 125, 50, 32, 11, 2, 5
2020/2/22, 102, 17, 32, 13, 2, 4
2020/2/23, 41, 30, 19, 32, 3, 6
2020/2/24, 66, 25, 30, 21, 2, 5
2020/2/25, 59, 13, 28, 17, 3, 4
2020/2/26, 31, 10, 24, 17, 3, 4
2020/2/27, 25, 19, 10, 30, 2, 5
2020/2/28, 60, 20, 28, 20, 2, 5
2020/2/29, 62, 35, 28, 23, 3, 6
2020/3/1, 95, 31, 34, 11, 4, 4
2020/3/2, 81, 32, 32, 26, 4, 5
2020/3/3, 85, 35, 36, 9, 3, 4
2020/3/4, 92, 27, 32, 11, 2, 4
2020/3/5, 75, 34, 17, 34, 4, 6
2020/3/6, 81, 43, 30, 31, 3, 7
2020/3/7, 107, 49, 44, 25, 3, 6
2020/3/8, 122, 41, 39, 30, 3, 5
2020/3/9, 105, 29, 32, 16, 3, 5
2020/3/10, 76, 28, 30, 9, 2, 3
2020/3/11, 40, 29, 30, 24, 3, 5
2020/3/12, 52, 25, 30, 10, 2, 3
2020/3/13, 46, 31, 32, 13, 4, 4
2020/3/14, 64, 36, 31, 9, 2, 4
2020/3/15, 56, 19, 27, 14, 2, 4
2020/3/16, 42, 37, 30, 23, 3, 5
2020/3/17, 67, 45, 37, 33, 4, 7
2020/3/18, 95, 49, 41, 20, 3, 5
2020/3/19, 73, 34, 30, 15, 3, 4
2020/3/20, 31, 43, 42, 24, 4, 6
2020/3/21, 59, 35, 37, 10, 4, 3
2020/3/22, 53, 41, 44, 16, 4, 4
2020/3/23, 78, 45, 42, 21, 4, 5
2020/3/24, 90, 39, 48, 24, 4, 5
2020/3/25, 80, 41, 48, 26, 4, 5
2020/3/26, 91, 34, 34, 13, , 4
2020/3/27, 60, 29, 33, 6, 2, 2
2020/3/28, 26, 35, 39, 12, , 4
2020/3/29, 48, , , , , 
2019/10/1, 94, 20, 10, 14, 3, 5
2019/10/2, 51, 5, 26, 9, , 
2019/10/3, 15, 20, 32, 16, 5, 6
2019/10/4, 49, 33, 26, 11, 3, 5
2019/10/5, 67, 6, 28, 10, , 3
2019/10/6, 12, 6, 16, 13, , 4
2019/10/7, 16, 15, 30, 12, 3, 4
2019/10/8, 34, 16, 29, 16, 3, 4
2019/10/9, 28, 23, 16, 25, 3, 6
2019/10/10, 49, 29, 36, 18, 3, 6
2019/10/11, 64, 17, 33, 7, 3, 4
2019/10/12, 33, 13, 30, 13, 3, 4
2019/10/13, 28, 22, 31, 14, 3, 5
2019/10/14, 43, 14, 24, 17, 3, 5
2019/10/15, 24, 21, 37, 20, 3, 5
2019/10/16, 50, 21, 27, 22, 3, 5
2019/10/17, 48, 12, 27, 20, 4, 5
2019/10/18, 33, 15, 35, 16, 3, 4
2019/10/19, 31, 29, 35, 17, 3, 5
2019/10/20, 67, 32, 36, 25, 4, 6
2019/10/21, 72, 33, 33, 27, 3, 7
2019/10/22, 76, 16, 28, 21, 3, 5
2019/10/23, 44, 19, 36, 17, 3, 5
2019/10/24, 47, 18, 33, 14, 3, 4
2019/10/25, 39, 14, 27, 10, , 4
2019/10/26, 41, 18, 30, 17, 3, 5
2019/10/27, 50, 20, 32, 21, 4, 6
2019/10/28, 56, 61, 32, 12, 3, 4
2019/10/29, 57, 14, 25, 19, 3, 5
2019/10/30, 28, 52, 47, 24, 4, 6
2019/10/31, 76, 57, 42, 22, 3, 7
2019/11/1, 93, 47, 17, 37, 5, 9
2019/11/2, 95, 39, 30, 23, 4, 7
2019/11/3, 86, 8, 23, 20, 3, 5
2019/11/4, 17, 25, 33, 26, 4, 7
2019/11/5, 57, 35, 23, 30, 4, 7
2019/11/6, 82, 37, 34, 20, 2, 7
2019/11/7, 64, 32, 23, 24, 3, 6
2019/11/8, 55, 30, 26, 29, 4, 7
2019/11/9, 62, 27, 18, 30, 3, 7
2019/11/10, 71, 17, 33, 17, 3, 6
2019/11/11, 53, 23, 9, 30, 3, 7
2019/11/12, 59, 25, 11, 31, 3, 8
2019/11/13, 65, 10, 25, , 1, 4
2019/11/14, 15, 14, 2, 31, 2, 7
2019/11/15, 42, 21, 6, 27, 3, 7
2019/11/16, 64, 20, 12, 28, 3, 9
2019/11/17, 54, 49, 28, 11, , 4
2019/11/18, 38, 20, 23, 10, 2, 4
2019/11/19, 27, 17, 20, 20, 3, 5
2019/11/20, 40, 35, 7, 32, 3, 8
2019/11/21, 68, 35, 17, 32, 3, 9
2019/11/22, 65, 25, 13, 37, 3, 11
2019/11/23, 58, 22, 19, 27, 4, 8
2019/11/24, 55, 22, 21, 15, 4, 4
2019/11/25, 49, 20, 16, 23, 3, 6
2019/11/26, 54, 31, 21, 16, 3, 6
2019/11/27, 64, 23, 21, 18, 3, 6
2019/11/28, 50, 37, 22, 22, 4, 6
2019/11/29, 67, 39, 9, 34, 4, 8
2019/11/30, 79, 29, 19, 25, 3, 7
2019/12/1, 73, 15, 26, 9, 3, 4
2019/12/2, 39, 23, 17, 25, 2, 7
2019/12/3, 52, 23, 21, 21, 4, 6
2019/12/4, 54, 14, 27, 9, 2, 3
2019/12/5, 35, 27, 19, 19, 2, 6
2019/12/6, 55, 36, 4, 35, 2, 9
2019/12/7, 84, 41, 16, 30, 2, 10
2019/12/8, 99, 47, 4, 38, 3, 10
2019/12/9, 107, 68, 5, 49, 4, 12
2019/12/10, 140, 56, 30, 28, 3, 8
2019/12/11, 123, 14, 20, 13, 2, 4
2019/12/12, 50, 20, 6, 30, 4, 7
2019/12/13, 53, 32, 21, 16, 4, 6
2019/12/14, 77, 30, 16, 29, 3, 8
2019/12/15, 72, 31, 7, 36, 5, 10
2019/12/16, 69, 20, 19, 25, 3, 7
2019/12/17, 60, 30, 19, 14, 4, 6
2019/12/18, 73, 20, 23, 16, 3, 5
2019/12/19, 52, 23, 23, 19, 3, 6
2019/12/20, 57, 28, 5, 32, 4, 8
2019/12/21, 66, 48, 16, 32, 4, 9
2019/12/22, 110, 43, 21, 25, 3, 8
2019/12/23, 100, 57, 12, 32, , 10
2019/12/24, 133, 50, 8, 36, 3, 11
2019/12/25, 113, 39, 26, 23, 4, 7
2019/12/26, 89, 25, 27, 15, 3, 5
2019/12/27, 65, 33, 12, 31, 3, 7
2019/12/28, 67, 36, 15, 27, 3, 7
2019/12/29, 72, , , , , 
2019/7/1, 65, 23, 59, 8, 5, 4
2019/7/2, 59, 24, 47, 9, 5, 4
2019/7/3, 57, 25, 69, 12, 4, 4
2019/7/4, 55, 23, 84, 13, 4, 4
2019/7/5, 53, 23, 56, 8, 4, 4
2019/7/6, 56, 14, 39, 2, , 3
2019/7/7, 36, 9, 34, 3, , 2
2019/7/8, 17, 10, 34, 5, 4, 2
2019/7/9, 19, 9, 30, 4, 4, 3
2019/7/10, 14, 6, 24, 3, , 3
2019/7/11, 9, 12, 35, 8, , 3
2019/7/12, 22, 31, 58, 10, 6, 5
2019/7/13, 73, 36, 69, 7, 5, 6
2019/7/14, 89, 29, 36, 11, 4, 5
2019/7/15, 70, 26, 49, 11, , 5
2019/7/16, 63, 46, 56, 12, 5, 6
2019/7/17, 113, 51, 113, 13, 5, 7
2019/7/18, 125, 32, 59, 10, 5, 4
2019/7/19, 76, 6, 16, 5, 4, 3
2019/7/20, 9, 14, 31, 4, 4, 4
2019/7/21, 39, 35, 58, 9, 6, 6
2019/7/22, 86, 20, 33, 12, 5, 4
2019/7/23, 48, 18, 13, 12, 4, 4
2019/7/24, 45, 20, 16, 16, 4, 6
2019/7/25, 55, 12, 25, 12, 4, 5
2019/7/26, 36, 17, 49, 11, 4, 5
2019/7/27, 49, 12, 20, 8, 4, 4
2019/7/28, 29, 11, 12, 7, 5, 4
2019/7/29, 18, 15, 17, 7, 4, 4
2019/7/30, 33, 11, 19, 11, , 4
2019/7/31, 23, 10, 21, 8, , 4
2019/8/1, 23, 13, 41, 6, , 3
2019/8/2, 25, 15, 56, 8, , 4
2019/8/3, 33, 24, 72, 10, 4, 5
2019/8/4, 53, 29, 57, 10, 5, 5
2019/8/5, 70, 20, 40, 7, 4, 4
2019/8/6, 55, 15, 13, 10, 5, 4
2019/8/7, 30, 27, 39, 12, 5, 5
2019/8/8, 62, 20, 33, 9, 5, 4
2019/8/9, 49, 15, 37, 7, 4, 4
2019/8/10, 34, 13, 26, 4, 5, 3
2019/8/11, 33, 12, 11, 9, 4, 4
2019/8/12, 30, 18, 36, 9, 5, 4
2019/8/13, 34, 13, 28, 6, 4, 3
2019/8/14, 27, 8, 13, 4, 5, 4
2019/8/15, 12, 15, 40, 6, 5, 5
2019/8/16, 25, 26, 62, 6, 6, 5
2019/8/17, 55, 17, 55, 7, 6, 4
2019/8/18, 37, 18, 58, 12, , 5
2019/8/19, 46, 23, 51, 12, , 5
2019/8/20, 55, 25, 43, 14, 9, 5
2019/8/21, 63, 25, 45, 7, 5, 6
2019/8/22, 62, 26, 44, 8, 6, 6
2019/8/23, 54, 17, 32, 14, 15, 5
2019/8/24, 28, 15, 45, 8, 12, 5
2019/8/25, 37, 18, 50, 11, 7, 5
2019/8/26, 46, 19, 55, 11, 6, 4
2019/8/27, 51, 23, 57, 8, 6, 4
2019/8/28, 55, 22, 37, 13, 6, 5
2019/8/29, 59, 12, 36, 7, 5, 3
2019/8/30, 24, 11, 41, 9, 5, 4
2019/8/31, 27, 14, 43, 9, 6, 4
2019/9/1, 35, 18, 48, 13, 6, 4
2019/9/2, 43, 15, 29, 13, 6, 5
2019/9/3, 37, 5, 19, 11, 5, 4
2019/9/4, 12, 7, 9, 11, 5, 4
2019/9/5, 10, 10, 16, 9, 6, 4
2019/9/6, 31, 10, 20, 3, 5, 3
2019/9/7, 14, 28, 42, 7, 6, 6
2019/9/8, 60, 27, 26, 13, 6, 6
2019/9/9, 64, 8, 20, 12, , 5
2019/9/10, 21, 5, 35, 4, , 4
2019/9/11, 15, 6, 24, 5, , 4
2019/9/12, 13, 8, 35, 7, , 4
2019/9/13, 16, 15, 16, 12, 6, 5
2019/9/14, 35, 14, 33, 5, 6, 4
2019/9/15, 36, 10, 35, 8, 6, 4
2019/9/16, 17, 13, 42, 11, 6, 4
2019/9/17, 28, 25, 37, 8, 6, 4
2019/9/18, 39, 20, 37, 8, 6, 4
2019/9/19, 27, 19, 18, 15, 6, 5
2019/9/20, 35, 12, 13, 17, 3, 4
2019/9/21, 25, 7, 36, 8, , 4
2019/9/22, 12, 8, 35, 8, , 3
2019/9/23, 19, 14, 38, 16, 3, 4
2019/9/24, 28, 19, 34, 20, 3, 5
2019/9/25, 43, 20, 29, 20, , 5
2019/9/26, 47, 17, 23, 21, 3, 5
2019/9/27, 37, 20, 39, 16, 3, 4
2019/9/28, 51, 28, 60, 11, 3, 5
2019/9/29, 68, 37, 63, 19, 3, 6
2019/9/30, 81, 40, 39, 23, 4, 6
2019/4/1, 40, 26, 40, 16, 6, 4
2019/4/2, 52, 32, 42, 19, 6, 5
2019/4/3, 65, 29, 40, 20, 8, 4
2019/4/4, 63, 58, 41, 10, 7, 4
2019/4/5, 67, 45, 31, 24, 6, 6
2019/4/6, 58, 31, 41, 10, 7, 5
2019/4/7, 53, 32, 40, 10, 5, 4
2019/4/8, 38, 19, 34, 16, 6, 5
2019/4/9, 35, 4, 33, 11, 6, 3
2019/4/10, 16, 21, 42, 18, 6, 5
2019/4/11, 52, 40, 50, 22, 7, 6
2019/4/12, 82, 38, 48, 24, 8, 5
2019/4/13, 84, 33, 44, 15, 6, 5
2019/4/14, 63, 45, 42, 23, 7, 5
2019/4/15, 55, 41, 41, 24, 8, 5
2019/4/16, 68, 32, 45, 23, 7, 5
2019/4/17, 59, 30, 32, 21, 5, 5
2019/4/18, 69, 38, 37, 14, , 4
2019/4/19, 71, 40, 44, 14, 4, 4
2019/4/20, 75, 31, 37, 9, 5, 4
2019/4/21, 76, 68, 62, 18, 5, 5
2019/4/22, 112, 72, 51, 25, 7, 7
2019/4/23, 116, 54, 53, 16, 5, 5
2019/4/24, 122, 35, 29, 16, 4, 4
2019/4/25, 59, 6, 27, 11, , 2
2019/4/26, 10, 13, 38, 11, 5, 4
2019/4/27, 39, 15, 44, 9, 5, 4
2019/4/28, 42, 19, 35, 18, 5, 4
2019/4/29, 52, 31, 50, 20, 5, 5
2019/4/30, 68, 55, 50, 15, 5, 5
2019/5/1, 80, 45, 43, 11, 5, 3
2019/5/2, 49, 49, 65, 24, 9, 7
2019/5/3, 97, 66, 82, 25, 8, 8
2019/5/4, 137, 54, 75, 19, 6, 6
2019/5/5, 98, 30, 40, 5, 5, 3
2019/5/6, 34, 43, 53, 16, 6, 5
2019/5/7, 57, 46, 65, 18, 7, 6
2019/5/8, 77, 46, 53, 16, 7, 5
2019/5/9, 87, 52, 77, 20, 8, 5
2019/5/10, 99, 56, 73, 23, 7, 6
2019/5/11, 103, 52, 92, 17, 7, 6
2019/5/12, 105, 53, 47, 24, 8, 6
2019/5/13, 121, 33, 56, 16, 10, 4
2019/5/14, 77, 52, 73, 21, 8, 6
2019/5/15, 113, 56, 70, 18, 6, 6
2019/5/16, 124, 42, 57, 20, 7, 4
2019/5/17, 88, 29, 40, 11, 7, 4
2019/5/18, 63, 15, 26, 9, , 4
2019/5/19, 33, 37, 35, 8, 6, 3
2019/5/20, 46, 46, 58, 14, 7, 4
2019/5/21, 59, 52, 65, 17, 8, 6
2019/5/22, 87, 59, 84, 22, 9, 7
2019/5/23, 111, 65, 135, 23, 10, 7
2019/5/24, 131, 60, 64, 18, 9, 7
2019/5/25, 121, 36, 76, 15, 8, 5
2019/5/26, 71, 21, 32, 11, 6, 4
2019/5/27, 54, 19, 44, 10, 7, 2
2019/5/28, 26, 42, 55, 16, 7, 5
2019/5/29, 68, 39, 64, 17, 7, 5
2019/5/30, 71, 19, 50, 7, 6, 2
2019/5/31, 36, 34, 50, 13, 7, 4
2019/6/1, 78, 35, 81, 11, 7, 4
2019/6/2, 71, 37, 59, 16, 7, 5
2019/6/3, 69, 28, 36, 13, 6, 4
2019/6/4, 61, 50, 64, 14, 4, 5
2019/6/5, 110, 63, 37, 17, 4, 6
2019/6/6, 146, 15, 48, 7, 3, 3
2019/6/7, 29, 25, 56, 11, 4, 4
2019/6/8, 54, 38, 64, 9, 5, 4
2019/6/9, 88, 9, 28, 7, 4, 3
2019/6/10, 16, 12, 43, 8, 4, 2
2019/6/11, 26, 29, 49, 11, 4, 4
2019/6/12, 52, 30, 59, 13, 4, 4
2019/6/13, 64, 32, 52, 9, 4, 4
2019/6/14, 70, 33, 43, 7, 4, 4
2019/6/15, 61, 14, 48, 5, 4, 4
2019/6/16, 36, 22, 46, 10, 6, 4
2019/6/17, 53, 31, 26, 17, 4, 5
2019/6/18, 76, 31, 50, 7, , 4
2019/6/19, 72, 28, 59, , , 3
2019/6/20, 65, 30, 42, 7, , 4
2019/6/21, 67, 12, 43, 7, , 3
2019/6/22, 26, 13, 41, 6, , 3
2019/6/23, 29, 22, 64, 10, 5, 3
2019/6/24, 44, 28, 75, 12, 5, 4
2019/6/25, 61, 31, 54, 14, 5, 5
2019/6/26, 66, 17, 50, 8, 4, 4
2019/6/27, 36, 37, 46, 15, 6, 5
2019/6/28, 88, 20, 35, 10, 4, 4
2019/6/29, 57, 29, 43, 8, 4, 4
2019/6/30, 69, 29, 59, 7, 4, 5
2019/1/1, 75, 27, 23, 24, 6, 12
2019/1/2, 68, 36, 10, 35, 6, 10
2019/1/3, 78, 47, 6, 46, 7, 10
2019/1/4, 111, 49, 26, 15, 7, 7
2019/1/5, 100, 44, 18, 27, 6, 7
2019/1/6, 73, 45, 22, 34, 7, 10
2019/1/7, 99, 30, 27, 12, 6, 6
2019/1/8, 50, 41, 18, 26, 6, 8
2019/1/9, 64, 48, 12, 34, 7, 9
2019/1/10, 96, 56, 9, 40, 7, 11
2019/1/11, 134, 69, 27, 35, 8, 12
2019/1/12, 154, 76, 32, 32, 8, 13
2019/1/13, 160, 100, 12, 46, 9, 17
2019/1/14, 184, 84, 29, 14, 8, 11
2019/1/15, 135, 39, 22, 16, 6, 7
2019/1/16, 57, 32, 26, 23, 6, 9
2019/1/17, 64, 38, 21, 33, 7, 11
2019/1/18, 94, 70, 12, 44, 9, 15
2019/1/19, 155, 54, 27, 12, 7, 9
2019/1/20, 87, 36, 19, 27, 7, 10
2019/1/21, 70, 55, 20, 35, 7, 13
2019/1/22, 89, 57, 30, 31, 7, 14
2019/1/23, 115, 37, 19, 29, 6, 8
2019/1/24, 69, 42, 29, 24, 6, 8
2019/1/25, 73, 36, 27, 8, 6, 7
2019/1/26, 61, 34, 23, 25, 6, 9
2019/1/27, 71, 68, 29, 10, 7, 8
2019/1/28, 79, 55, 13, 33, 7, 10
2019/1/29, 70, 52, 25, 33, 7, 11
2019/1/30, 96, 58, 23, 11, 6, 10
2019/1/31, 71, 32, 24, 20, 6, 12
2019/2/1, 56, 47, 12, 34, 6, 15
2019/2/2, 103, 32, 24, 19, 5, 17
2019/2/3, 83, 53, 29, 10, 6, 13
2019/2/4, 98, 59, 23, 31, 7, 16
2019/2/5, 83, 70, 25, 32, 7, 18
2019/2/6, 99, 45, 30, 8, 6, 11
2019/2/7, 87, 23, 24, 12, , 9
2019/2/8, 55, 29, 28, 9, 6, 5
2019/2/9, 57, 37, 24, 15, 6, 6
2019/2/10, 72, 35, 30, 14, 6, 6
2019/2/11, 72, 46, 32, 19, 8, 7
2019/2/12, 99, 32, 30, 16, 6, 6
2019/2/13, 64, 42, 24, 26, 7, 6
2019/2/14, 76, 34, 26, 26, 6, 6
2019/2/15, 81, 46, 32, 10, 7, 8
2019/2/16, 117, 29, 32, 15, 7, 6
2019/2/17, 75, 31, 18, 32, 6, 7
2019/2/18, 73, 39, 21, 26, 7, 6
2019/2/19, 101, 43, 32, 13, 7, 7
2019/2/20, 115, 60, 23, 33, 8, 11
2019/2/21, 150, 54, 32, 31, 7, 9
2019/2/22, 128, 41, 34, 31, 7, 9
2019/2/23, 100, 43, 41, 32, 8, 8
2019/2/24, 108, 59, 38, 25, 7, 8
2019/2/25, 130, 47, 31, 27, 7, 7
2019/2/26, 81, 54, 22, 38, 9, 8
2019/2/27, 113, 66, 46, 29, 8, 8
2019/2/28, 141, 73, 55, 32, 8, 10
2019/3/1, 157, 77, 44, 32, 8, 10
2019/3/2, 161, 73, 50, 31, 8, 9
2019/3/3, 154, 97, 51, 28, 9, 10
2019/3/4, 174, 115, 39, 28, 9, 11
2019/3/5, 196, 85, 41, 30, 9, 9
2019/3/6, 170, 46, 40, 18, 7, 6
2019/3/7, 104, 41, 33, 26, 7, 6
2019/3/8, 77, 33, 22, 37, 8, 7
2019/3/9, 79, 46, 37, 22, 7, 6
2019/3/10, 103, 57, 28, 30, 7, 8
2019/3/11, 121, 63, 35, 13, 6, 6
2019/3/12, 114, 36, 31, 8, 6, 4
2019/3/13, 38, 32, 31, 24, 7, 6
2019/3/14, 61, 43, 28, 27, 6, 6
2019/3/15, 95, 35, 31, 17, 7, 5
2019/3/16, 85, 29, 37, 16, 6, 6
2019/3/17, 69, 35, 25, 33, 8, 6
2019/3/18, 73, 51, 30, 36, 9, 8
2019/3/19, 109, 69, 29, 34, 8, 9
2019/3/20, 155, 26, 38, 12, 6, 4
2019/3/21, 75, 29, 35, 7, 6, 3
2019/3/22, 59, 18, 34, 13, 6, 4
2019/3/23, 50, 21, 36, 13, 6, 4
2019/3/24, 45, 40, 40, 25, 8, 5
2019/3/25, 84, 49, 40, 19, 8, 5
2019/3/26, 99, 71, 55, , 9, 6
