date, pm25, pm10, o3, no2, so2, co
2022/10/21, 88, 47, 33, 31, 4, 5
2022/10/22, 103, 36, 27, 10, 3, 4
2022/10/23, 60, 26, 23, 14, 2, 3
2022/10/24, 40, 18, 20, 22, 2, 4
2022/10/25, 31, 18, 18, 26, 4, 3
2022/10/26, 29, 31, 28, 30, 2, 5
2022/10/27, 59, 43, 24, 35, 3, 6
2022/10/28, 80, 33, 24, 32, 3, 6
2022/10/29, 67, 32, 27, 28, 3, 6
2022/10/30, 67, 27, 27, 23, 3, 4
2022/10/31, 52, 48, 30, 26, 3, 5
2022/11/1, 89, 30, 12, 31, 3, 4
2022/11/2, 46, 31, 15, 29, 4, 5
2022/11/3, 53, 24, 19, 11, 3, 3
2022/11/4, 31, 28, 20, 29, 4, 5
2022/11/5, 49, 26, 25, 33, 4, 6
2022/11/6, 53, 32, 24, 36, 4, 6
2022/11/7, 60, 47, 27, 33, 4, 6
2022/11/8, 87, 60, 22, 43, 4, 8
2022/11/9, 127, 70, 28, 43, 4, 8
2022/11/10, 149, 51, 40, 37, 4, 7
2022/11/11, 97, , , , , 
2022/11/14, 49, 28, 17, 28, 3, 5
2022/11/15, 56, 35, 20, 34, 4, 6
2022/11/16, 69, 38, 18, 41, 5, 7
2022/11/17, 66, 47, 16, 45, 4, 9
2022/11/18, 80, 37, 25, 35, 4, 7
2022/11/19, 61, 35, 26, 36, 4, 7
2022/11/20, 58, 40, 22, 40, 5, 6
2022/11/21, 78, 56, 10, 39, 6, 7
2022/11/22, 105, 42, 21, 27, 6, 6
2022/11/23, 82, 50, 12, 36, 5, 7
2022/11/24, 89, 52, 30, 30, 5, 7
2022/11/25, 97, 52, 21, 16, 3, 5
2022/11/26, 61, 24, 13, 27, 4, 6
2022/11/27, 48, 27, 15, 29, 4, 5
2022/11/28, 49, 21, 19, 14, 2, 4
2022/11/29, 39, 22, 18, 9, 3, 3
2022/11/30, 27, 19, 16, 16, , 3
2022/12/1, 31, 19, 15, 26, 3, 4
2022/12/2, 33, 33, 15, 28, 3, 5
2022/12/3, 67, 19, 19, 12, 3, 3
2022/12/4, 36, 18, 15, 22, 3, 4
2022/12/5, 36, 27, 9, 41, 4, 6
2022/12/6, 54, 33, 16, 31, 3, 5
2022/12/7, 53, 28, 11, 43, 3, 6
2022/12/8, 42, 40, 17, 42, 4, 7
2022/12/9, 77, 41, 9, 44, 4, 8
2022/12/10, 73, 42, 19, 26, 5, 6
2022/12/11, 78, 31, 11, 40, 4, 7
2022/12/12, 65, 110, 18, 18, 3, 4
2022/12/13, 81, 40, 17, 13, 3, 3
2022/12/14, 36, 32, 14, 34, 3, 6
2022/12/15, 61, 28, 16, 22, 3, 5
2022/12/16, 60, 22, 18, 18, 3, 4
2022/12/17, 51, 20, 18, 12, 3, 3
2022/12/18, 34, 21, 13, 27, 3, 5
2022/12/19, 46, 28, 6, 40, 4, 6
2022/12/20, 63, 40, 16, 38, 3, 7
2022/12/21, 86, 30, 16, 13, 3, 4
2022/12/22, 58, 18, 19, 10, 2, 3
2022/12/23, 40, 29, 14, 29, 4, 6
2022/12/24, 65, 37, 19, 37, 4, 7
2022/12/25, 83, 43, 5, 49, 4, 9
2022/12/26, 93, 43, 10, 50, 4, 10
2022/12/27, 90, 33, 18, 28, 4, 6
2022/12/28, 67, 31, 11, 33, 4, 5
2022/12/29, 64, 38, 19, 31, 4, 5
2022/12/30, 82, 39, 10, 42, 4, 7
2022/12/31, 85, 46, 23, 23, 4, 7
2023/1/1, 104, 23, 16, 18, 4, 4
2022/7/1, 36, 28, 67, 13, 3, 4
2022/7/2, 54, 39, 63, 10, 4, 3
2022/7/3, 90, 35, 35, 19, 3, 4
2022/7/4, 80, 41, 59, 23, 4, 4
2022/7/5, 92, 35, 51, 14, 3, 3
2022/7/6, 83, 21, 24, 11, 3, 3
2022/7/7, 42, 27, 38, 11, 4, 4
2022/7/8, 60, 27, 39, 14, 3, 4
2022/7/9, 64, 41, 80, 14, 4, 5
2022/7/10, 89, 27, 56, 12, 4, 3
2022/7/11, 61, 14, 39, 13, 3, 3
2022/7/12, 27, 17, 20, 13, 3, 3
2022/7/13, 44, 15, 26, 12, 3, 3
2022/7/14, 33, 27, 45, 14, 3, 4
2022/7/15, 54, 28, 41, 8, 3, 4
2022/7/16, 62, 24, 39, 8, 4, 4
2022/7/17, 60, 24, 39, 12, 2, 4
2022/7/18, 55, 33, 46, 15, 3, 4
2022/7/19, 74, 34, 50, 14, 3, 4
2022/7/20, 71, 15, 30, 12, 2, 3
2022/7/21, 38, 29, 36, 12, 3, 4
2022/7/22, 69, 39, 37, 14, 3, 4
2022/7/23, 86, 19, 34, 8, 2, 4
2022/7/24, 48, 16, 36, 11, 3, 3
2022/7/25, 36, 31, 90, 15, 4, 4
2022/7/26, 69, 34, 53, 15, 3, 4
2022/7/27, 76, 25, 42, 11, 3, 3
2022/7/28, 62, 26, 40, 12, 3, 3
2022/7/29, 64, 21, 28, 11, 3, 3
2022/7/30, 46, 13, 8, 9, 2, 3
2022/7/31, 32, 14, 17, 9, 2, 2
2022/8/1, 36, 13, 14, 6, 2, 2
2022/8/2, 29, 24, 28, 9, 2, 3
2022/8/3, 61, 17, 24, 9, 3, 2
2022/8/4, 37, 20, 26, 9, 3, 2
2022/8/5, 44, 33, 36, 10, 3, 3
2022/8/6, 72, 29, 26, 7, 3, 3
2022/8/7, 65, 24, 32, 7, 2, 2
2022/8/8, 45, 14, 17, 12, 2, 2
2022/8/9, 23, 16, 32, 14, 3, 3
2022/8/10, 27, 15, 29, 17, 3, 4
2022/8/11, 35, 27, 78, 19, 4, 4
2022/8/12, 59, 28, 21, 22, 5, 5
2022/8/13, 64, 23, 37, 10, 3, 4
2022/8/14, 58, 28, 28, 5, 3, 2
2022/8/15, 49, 30, 36, 12, 3, 4
2022/8/16, 45, 23, 48, 18, 4, 4
2022/8/17, 50, 23, 52, 12, 4, 3
2022/8/18, 57, 25, 25, 12, 2, 3
2022/8/19, 52, 29, 45, 11, 3, 4
2022/8/20, 59, 25, 49, 11, 3, 4
2022/8/21, 58, 24, 36, 13, 4, 4
2022/8/22, 56, 18, 34, 13, 3, 3
2022/8/23, 40, 17, 26, 12, 3, 3
2022/8/24, 34, 18, 29, 16, 3, 3
2022/8/25, 30, 32, 54, 14, 3, 4
2022/8/26, 69, 22, 33, 8, 3, 3
2022/8/27, 39, 17, 34, 10, 3, 3
2022/8/28, 35, 14, 14, 15, 2, 3
2022/8/29, 27, 9, 14, 16, 2, 3
2022/8/30, 17, 11, 21, 16, 2, 3
2022/8/31, 16, 19, 36, 20, 3, 5
2022/9/1, 38, 18, 27, 17, 3, 4
2022/9/2, 36, 15, 25, 9, 2, 3
2022/9/3, 27, 12, 16, 9, 2, 3
2022/9/4, 24, 6, 38, 10, 2, 2
2022/9/5, 9, 15, 39, 10, 3, 3
2022/9/6, 38, 28, 38, 21, , 4
2022/9/7, 49, 30, 47, 25, 3, 5
2022/9/8, 52, 21, 32, 17, 3, 4
2022/9/9, 43, 12, 30, 9, 2, 3
2022/9/10, 22, 20, 27, 9, 2, 3
2022/9/11, 44, 21, 33, 13, 3, 3
2022/9/12, 49, 21, 16, 15, 2, 3
2022/9/13, 48, 18, 26, 9, 2, 2
2022/9/14, 33, 22, 26, 17, 2, 3
2022/9/15, 41, 27, 22, 14, 3, 3
2022/9/16, 50, 21, 30, 13, 3, 3
2022/9/17, 53, 20, 26, 13, 2, 4
2022/9/18, 51, 18, 24, 10, 2, 3
2022/9/19, 31, 25, 26, 10, 3, 3
2022/9/20, 26, 27, 34, 17, 3, 3
2022/9/21, 44, 20, 41, 14, 3, 3
2022/9/22, 39, 26, 28, 16, 3, 3
2022/9/23, 41, 18, 28, 10, 3, 3
2022/9/24, 29, 23, 40, 19, 3, 4
2022/9/25, 43, 26, 39, 23, 4, 4
2022/9/26, 50, 31, 31, 35, 4, 5
2022/9/27, 48, 33, 44, 34, 4, 6
2022/9/28, 62, 51, 68, 23, 4, 6
2022/9/29, 111, 51, 76, 33, 4, 6
2022/9/30, 108, 58, 79, 34, 4, 7
2022/4/1, 31, 28, 38, 23, 4, 4
2022/4/2, 60, 39, 51, 22, 3, 5
2022/4/3, 85, 48, 45, 29, 4, 5
2022/4/4, 106, 38, 57, 29, 5, 5
2022/4/5, 81, 48, 42, 21, 4, 4
2022/4/6, 83, 32, 36, 18, 3, 4
2022/4/7, 40, 43, 56, 24, 5, 5
2022/4/8, 70, 45, 64, 16, 5, 5
2022/4/9, 74, 39, 59, 16, 4, 4
2022/4/10, 71, 35, 40, 22, 3, 4
2022/4/11, 63, 27, 27, 11, 2, 3
2022/4/12, 59, 14, 28, 13, 2, 3
2022/4/13, 27, 11, 29, 12, 2, 3
2022/4/14, 18, 20, 37, 13, 4, 4
2022/4/15, 32, 33, 47, 18, 3, 4
2022/4/16, 64, 45, 56, 16, 4, 5
2022/4/17, 81, 49, 61, 24, 5, 4
2022/4/18, 93, 55, 73, 27, 5, 5
2022/4/19, 113, 54, 80, 25, 5, 5
2022/4/20, 116, 41, 58, 22, 4, 5
2022/4/21, 84, 44, 46, 14, 4, 5
2022/4/22, 80, 48, 44, 23, 3, 5
2022/4/23, 102, 47, 63, 13, 3, 5
2022/4/24, 93, 48, 42, 22, 3, 6
2022/4/25, 99, 40, 47, 13, 2, 4
2022/4/26, 75, 93, 37, 14, 3, 4
2022/4/27, 56, 56, 45, 23, 3, 4
2022/4/28, 55, 10, 34, 10, 2, 3
2022/4/29, 13, 16, 40, 12, 2, 4
2022/4/30, 30, 37, 47, 12, 3, 4
2022/5/1, 54, 39, 43, 16, 3, 4
2022/5/2, 65, 30, 58, 19, 3, 4
2022/5/3, 65, 31, 74, 20, 4, 5
2022/5/4, 62, 28, 63, 18, 4, 5
2022/5/5, 59, 31, 42, 16, 3, 4
2022/5/6, 65, 24, 41, 8, 2, 3
2022/5/7, 44, 16, 33, 11, 2, 3
2022/5/8, 34, 15, 39, 15, 4, 5
2022/5/9, 26, 22, 54, 20, 2, 4
2022/5/10, 47, 28, 50, 18, 6, 3
2022/5/11, 58, 28, 55, 19, 8, 4
2022/5/12, 56, 27, 41, 16, 4, 3
2022/5/13, 54, 28, 37, 10, , 3
2022/5/14, 46, 20, 43, 8, 3, 3
2022/5/15, 38, 26, 61, 12, 3, 3
2022/5/16, 47, 44, 86, 14, 4, 5
2022/5/17, 82, 50, 86, 14, 4, 5
2022/5/18, 91, 37, 65, 11, 4, 4
2022/5/19, 66, 32, 61, 14, 5, 4
2022/5/20, 70, 30, 38, 10, 2, 3
2022/5/21, 64, 33, 50, 7, 3, 3
2022/5/22, 74, 53, 98, 13, 4, 5
2022/5/23, 111, 27, 52, 16, 3, 3
2022/5/24, 58, 24, 42, 17, 3, 3
2022/5/25, 50, 21, 39, 10, 2, 3
2022/5/26, 32, 24, 44, 11, 3, 3
2022/5/27, 43, 32, 80, 13, 6, 4
2022/5/28, 67, 26, 70, 7, 2, 3
2022/5/29, 68, 25, 37, 13, 2, 4
2022/5/30, 58, 24, 47, 16, 3, 3
2022/5/31, 36, 22, 50, 13, 3, 3
2022/6/1, 38, 25, 68, 13, 4, 3
2022/6/2, 55, 34, 101, 16, 3, 5
2022/6/3, 72, 32, 73, 16, 2, 4
2022/6/4, 66, 24, 50, 9, 3, 3
2022/6/5, 53, 9, 27, 6, 2, 2
2022/6/6, 21, 9, 34, 10, 2, 3
2022/6/7, 21, 16, 43, 12, 3, 3
2022/6/8, 35, 22, 29, 15, 3, 3
2022/6/9, 47, 26, 32, 20, 3, 4
2022/6/10, 59, 23, 52, 14, 2, 3
2022/6/11, 54, 21, 65, 8, 3, 3
2022/6/12, 46, 25, 40, 11, 2, 3
2022/6/13, 58, 13, 28, 8, , 2
2022/6/14, 20, 13, 31, 13, 2, 3
2022/6/15, 24, 15, 33, 13, 3, 4
2022/6/16, 35, 29, 50, 20, 2, 4
2022/6/17, 68, 20, 29, 11, 3, 3
2022/6/18, 44, 21, 35, 9, 3, 3
2022/6/19, 51, 20, 46, 17, 3, 3
2022/6/20, 41, 20, 52, 19, 3, 3
2022/6/21, 37, 26, 56, 16, 3, 3
2022/6/22, 53, 28, 33, 18, 3, 4
2022/6/23, 64, 21, 55, 11, 3, 3
2022/6/24, 50, 46, 62, 9, 3, 6
2022/6/25, 102, 26, 32, 7, 3, 3
2022/6/26, 56, 13, 8, 7, 2, 2
2022/6/27, 21, 18, 12, 4, 2, 2
2022/6/28, 25, 15, 12, 6, 2, 2
2022/6/29, 24, 8, 29, 15, 2, 3
2022/6/30, 19, 19, 20, 11, 3, 3
2022/1/3, 50, 27, 18, 25, 4, 5
2022/1/4, 62, 35, 5, 43, 4, 8
2022/1/5, 81, 40, 20, 33, 6, 7
2022/1/6, 90, 49, 10, 52, 6, 10
2022/1/7, 113, 41, 11, 51, 5, 9
2022/1/8, 100, 75, 20, 33, 4, 10
2022/1/9, 167, 59, 18, 53, 4, 11
2022/1/10, 144, 25, 20, 16, , 5
2022/1/11, 61, 23, 16, 22, 4, 4
2022/1/12, 58, 23, 20, 16, 4, 4
2022/1/13, 46, 25, 12, 31, 4, 5
2022/1/14, 53, 31, 4, 48, 4, 8
2022/1/15, 73, 33, 21, 21, 4, 5
2022/1/16, 74, 20, 16, 25, 4, 5
2022/1/17, 47, 28, 16, 27, 4, 5
2022/1/18, 62, 33, 17, 40, 4, 7
2022/1/19, 82, 29, 14, 32, 4, 6
2022/1/20, 75, 31, 8, 51, 5, 8
2022/1/21, 80, 39, 4, 57, 5, 10
2022/1/22, 100, 49, 21, 40, 4, 8
2022/1/23, 123, 19, 22, 27, 4, 5
2022/1/24, 49, 26, 17, 30, 3, 5
2022/1/25, 61, 46, 23, 33, 5, 7
2022/1/26, 106, 46, 20, 29, 5, 6
2022/1/27, 106, 26, 21, 20, 4, 4
2022/1/28, 62, 23, 22, 17, 4, 4
2022/1/29, 54, 26, 22, 19, 4, 4
2022/1/30, 58, 23, 21, 22, 4, 5
2022/1/31, 60, 35, 21, 16, 3, 5
2022/2/1, 91, 26, 22, 17, 3, 4
2022/2/2, 68, 18, 23, 21, 4, 4
2022/2/3, 47, 17, 22, 17, 4, 4
2022/2/4, 42, 21, 20, 13, 3, 3
2022/2/5, 34, 18, 21, 19, 4, 4
2022/2/6, 39, 21, 18, 29, 4, 5
2022/2/7, 49, 22, 20, 38, 4, 6
2022/2/8, 56, 30, 12, 50, 4, 8
2022/2/9, 73, 40, 30, 38, 4, 7
2022/2/10, 93, 61, 27, 55, 5, 9
2022/2/11, 147, 65, 28, 42, 4, 8
2022/2/12, 143, 48, 28, 41, 4, 8
2022/2/13, 104, 37, 27, 34, 3, 6
2022/2/14, 90, 30, 25, 14, 3, 4
2022/2/15, 70, 24, 25, 13, 3, 4
2022/2/16, 61, 25, 20, 20, 4, 5
2022/2/17, 61, 34, 13, 46, 4, 7
2022/2/18, 78, 35, 23, 26, 3, 5
2022/2/19, 79, 24, 25, 13, 3, 4
2022/2/20, 52, 23, 21, 23, 4, 5
2022/2/21, 50, 25, 22, 15, 3, 4
2022/2/22, 51, 21, 22, 15, 3, 4
2022/2/23, 43, 24, 21, 27, 4, 5
2022/2/24, 53, 50, 26, 37, 4, 7
2022/2/25, 116, 56, 28, 16, 3, 5
2022/2/26, 114, 42, 25, 22, 4, 4
2022/2/27, 74, 36, 22, 32, 3, 5
2022/2/28, 51, 32, 23, 23, 3, 4
2022/3/1, 67, 25, 26, 26, 3, 5
2022/3/2, 52, 45, 22, 34, 3, 5
2022/3/3, 75, 61, 52, 36, 4, 7
2022/3/4, 99, 65, 33, 13, 3, 4
2022/3/5, 51, 35, 33, 13, 3, 5
2022/3/6, 33, 33, 18, 36, 4, 5
2022/3/7, 60, 40, 38, 37, 4, 5
2022/3/8, 69, 55, 33, 35, 3, 5
2022/3/9, 105, 51, 39, 46, 4, 7
2022/3/10, 104, 57, 38, 56, 4, 8
2022/3/11, 104, 55, 36, 32, 3, 6
2022/3/12, 105, 16, 21, 18, 2, 4
2022/3/13, 41, 18, 29, 22, , 5
2022/3/14, 36, 38, 32, 28, 4, 7
2022/3/15, 88, 50, 17, 39, 4, 6
2022/3/16, 95, 42, 25, 21, , 5
2022/3/17, 73, 6, 27, 13, 3, 3
2022/3/18, 10, 7, 25, 19, 2, 4
2022/3/19, 18, 20, 35, 19, 3, 4
2022/3/20, 53, 24, 31, 25, 3, 4
2022/3/21, 56, 32, 38, 21, 3, 5
2022/3/22, 75, 28, 28, 27, 3, 4
2022/3/23, 62, 37, 30, 28, 4, 4
2022/3/24, 78, 52, 32, 34, 3, 5
2022/3/25, 119, 15, 30, 15, 2, 4
2022/3/26, 18, 26, 38, 14, 3, 4
2022/3/27, 45, 27, 31, 25, 4, 4
2022/3/28, 49, 31, 41, 30, 3, 4
2022/3/29, 53, 30, 28, 33, 3, 5
2022/3/30, 54, 19, 35, 15, 2, 3
2022/3/31, 35, 15, 33, 19, 3, 4
2021/10/1, 68, 24, 69, 17, 3, 5
2021/10/2, 45, 32, 59, 16, 4, 5
2021/10/3, 67, 35, 36, 10, 3, 3
2021/10/4, 55, 35, 38, 9, 3, 3
2021/10/5, 48, 10, 14, 16, 2, 3
2021/10/6, 17, 13, 23, 18, 3, 4
2021/10/7, 24, 17, 15, 25, 3, 5
2021/10/8, 41, 11, 16, 17, 2, 4
2021/10/9, 20, 19, 30, 14, 3, 5
2021/10/10, 45, 25, 22, 12, 3, 3
2021/10/11, 30, 11, 23, 12, 2, 3
2021/10/12, 13, 12, 30, 15, 2, 4
2021/10/13, 17, 19, 35, 20, 3, 3
2021/10/14, 35, 22, 29, 18, 3, 4
2021/10/15, 48, 26, 29, 8, 3, 3
2021/10/16, 26, 19, 27, 7, 3, 3
2021/10/17, 22, 20, 24, 23, 3, 5
2021/10/18, 33, 22, 33, 22, 3, 4
2021/10/19, 54, 25, 22, 26, 3, 5
2021/10/20, 54, 27, 27, 34, 3, 6
2021/10/21, 59, 33, 26, 35, 4, 6
2021/10/22, 67, 34, 29, 35, 4, 6
2021/10/23, 72, 25, 38, 31, 4, 5
2021/10/24, 64, 26, 37, 35, 4, 6
2021/10/25, 60, 34, 37, 41, 4, 6
2021/10/26, 76, 39, 34, 25, 4, 5
2021/10/27, 81, 26, 23, 33, 4, 7
2021/10/28, 43, 22, 28, 31, 4, 5
2021/10/29, 39, 21, 23, 29, , 5
2021/10/30, 44, 26, 37, 27, 5, 6
2021/10/31, 62, 27, 33, 26, 4, 5
2021/11/1, 67, 33, 32, 26, 3, 6
2021/11/2, 78, 36, 33, 35, 4, 6
2021/11/3, 80, 34, 18, 40, 4, 7
2021/11/4, 82, 53, 20, 46, 4, 9
2021/11/5, 118, 47, 31, 41, 4, 8
2021/11/6, 98, 31, 33, 29, 4, 6
2021/11/7, 65, 8, 33, 12, 2, 3
2021/11/8, 12, 9, 20, 17, , 3
2021/11/9, 23, 12, 20, 15, 2, 3
2021/11/10, 27, 16, 22, 18, 3, 3
2021/11/11, 27, 17, 19, 17, 3, 4
2021/11/12, 33, 23, 20, 35, 3, 6
2021/11/13, 46, 42, 36, 34, 5, 7
2021/11/14, 81, 50, 24, 42, 4, 8
2021/11/15, 78, 45, 27, 37, 4, 6
2021/11/16, 73, 27, 18, 38, 4, 5
2021/11/17, 58, 46, 43, 32, 5, 5
2021/11/18, 78, 68, 39, 31, 5, 7
2021/11/19, 122, 89, 30, 47, 5, 11
2021/11/20, 173, 75, 30, 44, 5, 10
2021/11/21, 163, 32, 24, 13, 2, 3
2021/11/22, 47, 21, 15, 15, 2, 3
2021/11/23, 28, 23, 11, 30, 4, 6
2021/11/24, 47, 41, 22, 38, 4, 8
2021/11/25, 66, 20, 16, 24, 4, 4
2021/11/26, 43, 32, 10, 33, 4, 7
2021/11/27, 70, 39, 14, 42, 5, 9
2021/11/28, 94, 42, 10, 49, 5, 9
2021/11/29, 99, 13, 18, 23, 3, 5
2021/11/30, 34, 14, 16, 10, 4, 3
2021/12/1, 32, 20, 10, 22, 3, 5
2021/12/2, 49, 20, 18, 20, 2, 4
2021/12/3, 40, 20, 14, 27, 3, 5
2021/12/4, 43, 32, 8, 39, 4, 9
2021/12/5, 81, 38, 9, 48, 4, 9
2021/12/6, 87, 46, 6, 56, 5, 10
2021/12/7, 105, 31, 6, 47, 4, 9
2021/12/8, 71, 29, 2, 42, 4, 7
2021/12/9, 66, 26, 2, 38, 4, 6
2021/12/10, 60, 51, 12, 35, 4, 8
2021/12/11, 123, 35, 20, 15, 3, 5
2021/12/12, 72, 18, 13, 20, 3, 4
2021/12/13, 38, 26, 11, 34, 4, 5
2021/12/14, 61, 56, 16, 36, 5, 8
2021/12/15, 117, 64, 20, 42, 5, 8
2021/12/16, 146, 30, 16, 11, 3, 4
2021/12/17, 58, 20, 13, 31, , 6
2021/12/18, 41, 26, 16, 27, 4, 6
2021/12/19, 48, 42, 19, 49, 5, 9
2021/12/20, 81, 46, 22, 41, 4, 8
2021/12/21, 91, 25, 9, 37, 5, 5
2021/12/22, 57, 36, 8, 53, 4, 10
2021/12/23, 76, 39, 19, 37, 4, 8
2021/12/24, 86, 19, 20, 10, 3, 3
2021/12/25, 44, 13, 19, 10, 3, 3
2021/12/26, 33, 23, 12, 34, 4, 7
2021/12/27, 54, 41, 2, 51, 4, 11
2021/12/28, 100, 49, 16, 41, 4, 9
2021/12/29, 119, 23, 18, 20, 4, 4
2021/12/30, 49, 18, 20, 15, 3, 3
2021/12/31, 25, 22, 11, 34, 4, 6
2022/1/1, 49, 28, 17, 31, 4, 5
2022/1/2, 68, 20, 9, 36, 4, 6
2021/7/1, 81, 25, 54, 21, 3, 4
2021/7/2, 61, 14, 28, 14, 3, 3
2021/7/3, 33, 8, 29, 8, 3, 3
2021/7/4, 19, 20, 66, 16, 3, 5
2021/7/5, 41, 38, 102, 25, 4, 5
2021/7/6, 79, 27, 46, 19, 4, 4
2021/7/7, 61, 18, 63, 16, 4, 4
2021/7/8, 46, 15, 46, 14, 4, 3
2021/7/9, 38, 23, 63, 11, 4, 4
2021/7/10, 56, 28, 47, 9, 4, 3
2021/7/11, 68, 30, 80, 17, 3, 4
2021/7/12, 70, 28, 49, 16, 4, 3
2021/7/13, 61, 18, 35, 13, 4, 2
2021/7/14, 36, 18, 50, 18, 5, 3
2021/7/15, 38, 18, 79, 17, 3, 3
2021/7/16, 43, 17, 40, 11, 3, 3
2021/7/17, 36, 11, 47, 7, 3, 2
2021/7/18, 29, 13, 35, 16, 4, 3
2021/7/19, 32, 17, 55, 22, , 4
2021/7/20, 40, 23, 50, 22, 3, 4
2021/7/21, 54, 25, 73, 18, 4, 3
2021/7/22, 57, 26, 86, 16, 4, 3
2021/7/23, 65, 28, 70, 16, , 3
2021/7/24, 65, 19, 47, 9, 4, 3
2021/7/25, 53, 19, 57, 9, 4, 2
2021/7/26, 49, 24, 87, 16, 4, 3
2021/7/27, 58, 34, 90, 18, 4, 4
2021/7/28, 78, 43, 85, 21, 5, 4
2021/7/29, 94, 24, 64, 13, 5, 3
2021/7/30, 57, 23, 60, 7, 3, 3
2021/7/31, 55, 27, 49, 9, 2, 4
2021/8/1, 69, 13, 42, 10, 3, 3
2021/8/2, 30, 19, 40, 15, 3, 3
2021/8/3, 49, 17, 36, 11, 4, 2
2021/8/4, 46, 21, 52, 13, 4, 2
2021/8/5, 57, 16, 28, 13, 3, 3
2021/8/6, 43, 14, 54, 12, 3, 3
2021/8/7, 31, 19, 40, 14, 2, 3
2021/8/8, 47, 12, 43, 13, 3, 3
2021/8/9, 23, 17, 52, 14, 3, 3
2021/8/10, 40, 31, 76, 18, 4, 4
2021/8/11, 74, 35, 72, 22, 3, 7
2021/8/12, 82, 26, 35, 24, 3, 5
2021/8/13, 65, 12, 34, 9, 3, 3
2021/8/14, 31, 11, 43, 7, 2, 4
2021/8/15, 25, 17, 48, 11, 2, 3
2021/8/16, 43, 15, 34, 13, 2, 3
2021/8/17, 37, 9, 33, 12, 2, 3
2021/8/18, 18, 13, 37, 11, 2, 3
2021/8/19, 28, 16, 51, 13, 2, 4
2021/8/20, 39, 13, 36, 10, 2, 3
2021/8/21, 32, 24, 43, 9, 3, 4
2021/8/22, 57, 22, 33, 20, 2, 5
2021/8/23, 53, 9, 22, 10, 2, 3
2021/8/24, 16, 17, 31, 14, 3, 3
2021/8/25, 30, 34, 40, 14, 3, 4
2021/8/26, 72, 30, 35, 24, 3, 4
2021/8/27, 60, 30, 59, 23, 4, 5
2021/8/28, 67, 25, 43, 12, 3, 4
2021/8/29, 64, 34, 44, 23, 3, 5
2021/8/30, 76, 26, 27, 21, 3, 5
2021/8/31, 64, 5, 29, 12, 2, 3
2021/9/1, 8, 13, 36, 14, 3, 4
2021/9/2, 26, 12, 40, 13, 2, 3
2021/9/3, 24, 9, 39, 9, 2, 3
2021/9/4, 15, 9, 32, 7, 2, 3
2021/9/5, 16, 14, 29, 12, 2, 3
2021/9/6, 28, 9, 29, 16, 2, 4
2021/9/7, 19, 10, 37, 16, 3, 3
2021/9/8, 19, 21, 34, 21, 3, 5
2021/9/9, 48, 31, 44, 18, 4, 4
2021/9/10, 71, 25, 89, 12, 5, 4
2021/9/11, 65, 19, 61, 13, 2, 4
2021/9/12, 47, 24, 61, 16, 3, 4
2021/9/13, 53, 20, 40, 15, 3, 4
2021/9/14, 40, 12, 39, 9, 2, 3
2021/9/15, 21, 11, 40, 15, 2, 4
2021/9/16, 17, 10, 36, 11, 2, 3
2021/9/17, 15, 9, 49, 12, 3, 4
2021/9/18, 15, 12, 45, 15, 2, 4
2021/9/19, 29, 11, 44, 9, 3, 3
2021/9/20, 21, 15, 53, 5, 3, 4
2021/9/21, 33, 12, 47, 7, 2, 3
2021/9/22, 22, 14, 43, 11, 3, 3
2021/9/23, 30, 17, 40, 19, 2, 4
2021/9/24, 35, 7, 20, 12, 2, 3
2021/9/25, 11, 8, 35, 9, 2, 3
2021/9/26, 14, 11, 32, 17, 2, 3
2021/9/27, 21, 12, 27, 16, 2, 3
2021/9/28, 23, 12, 30, 14, 3, 3
2021/9/29, 28, 19, 44, 24, 3, 5
2021/9/30, 37, 34, 63, 24, 4, 5
2021/4/1, 47, 39, 30, 28, 3, 4
2021/4/2, 44, 30, 23, 27, 3, 4
2021/4/3, 43, 8, 27, 12, 3, 3
2021/4/4, 21, 18, 30, 25, 3, 4
2021/4/5, 39, 35, 40, 37, 5, 5
2021/4/6, 73, 43, 34, 32, 4, 5
2021/4/7, 96, 25, 34, 19, 4, 3
2021/4/8, 54, 27, 35, 21, 2, 4
2021/4/9, 61, 25, 43, 17, 3, 4
2021/4/10, 61, 35, 46, 27, 4, 5
2021/4/11, 72, 31, 26, 35, 3, 5
2021/4/12, 67, 12, 28, 13, 2, 3
2021/4/13, 29, 20, 33, 15, 3, 3
2021/4/14, 50, 34, 43, 25, 5, 4
2021/4/15, 65, 47, 32, 23, 3, 4
2021/4/16, 59, 57, 27, 24, 3, 4
2021/4/17, 58, 25, 31, 11, 2, 4
2021/4/18, 46, 37, 45, 22, 4, 5
2021/4/19, 64, 50, 65, 37, 5, 5
2021/4/20, 86, 53, 72, 53, 6, 6
2021/4/21, 98, 52, 61, 33, 7, 5
2021/4/22, 98, 35, 38, 25, 4, 4
2021/4/23, 68, 20, 34, 17, 3, 3
2021/4/24, 45, 22, 37, 18, 3, 4
2021/4/25, 49, 20, 41, 14, 3, 3
2021/4/26, 43, 24, 34, 20, 5, 4
2021/4/27, 51, 47, 35, 21, 4, 5
2021/4/28, 69, 55, 40, 29, 4, 5
2021/4/29, 69, 27, 35, 17, 3, 4
2021/4/30, 46, 21, 30, 14, 3, 4
2021/5/1, 45, 16, 35, 10, 3, 3
2021/5/2, 29, 27, 43, 21, 4, 4
