date, pm25, pm10, o3, no2, so2, co
2018/10/6, 12, 19, 31, 19, 3, 5
2018/10/7, 41, 13, 23, 21, 3, 4
2018/10/8, 24, 17, 16, 26, 4, 5
2018/10/9, 40, 12, 21, 15, 3, 4
2018/10/10, 37, 11, 19, 17, 3, 4
2018/10/11, 29, 15, 16, 22, 3, 4
2018/10/12, 43, 22, 20, 34, 4, 5
2018/10/13, 63, 24, 34, 31, 4, 5
2018/10/14, 69, 38, 38, 32, 5, 7
2018/10/15, 95, 35, 24, 33, 5, 6
2018/10/16, 78, 25, 19, 35, 4, 6
2018/10/17, 58, 9, 20, 21, 3, 4
2018/10/18, 25, 12, 20, 23, 3, 4
2018/10/19, 31, 26, 18, 37, 4, 6
2018/10/20, 63, 28, 28, 36, 4, 6
2018/10/21, 72, 37, 23, 47, 6, 7
2018/10/22, 94, 38, 19, 47, 5, 7
2018/10/23, 88, 30, 19, 31, 4, 5
2018/10/24, 59, 27, 20, 38, 4, 6
2018/10/25, 60, 26, 15, 40, 4, 5
2018/10/26, 61, 18, 21, 15, 3, 3
2018/10/27, 19, 8, 15, 23, 3, 4
2018/10/28, 25, 10, 16, 19, 3, 4
2018/10/29, 26, 14, 16, 20, 4, 4
2018/10/30, 42, 13, 17, 21, 3, 4
2018/10/31, 43, 23, 15, 36, 4, 7
2018/11/1, 62, 31, 10, 47, 6, 8
2018/11/2, 77, 40, 13, 49, 5, 8
2018/11/3, 100, 35, 24, 42, 5, 7
2018/11/4, 94, 43, 13, 46, 5, 7
2018/11/5, 108, 66, 6, 60, 6, 10
2018/11/6, 148, 44, 14, 35, 5, 7
2018/11/7, 114, 4, 17, 22, 3, 4
2018/11/8, 14, 29, 27, 22, 5, 6
2018/11/9, 64, 53, 26, 36, 6, 7
2018/11/10, 122, 51, 13, 34, 5, 8
2018/11/11, 119, 22, 13, 33, 5, 6
2018/11/12, 56, 29, 14, 35, 5, 7
2018/11/13, 73, 22, 19, 33, 4, 5
2018/11/14, 65, 35, 8, 47, 5, 7
2018/11/15, 95, 43, 16, 43, 5, 9
2018/11/16, 114, 24, 7, 30, 4, 6
2018/11/17, 65, 26, 14, 29, 5, 7
2018/11/18, 71, 41, 11, 39, 5, 8
2018/11/19, 96, 33, 17, 35, 5, 6
2018/11/20, 64, 24, 18, 36, 4, 5
2018/11/21, 54, 14, 17, 21, 4, 4
2018/11/22, 38, 14, 14, 31, 4, 5
2018/11/23, 40, 15, 11, 35, 3, 5
2018/11/24, 51, 35, 8, 41, 3, 8
2018/11/25, 98, 43, 12, 45, 4, 9
2018/11/26, 112, 70, 8, 47, 6, 9
2018/11/27, 129, 71, 15, 29, 4, 4
2018/11/28, 61, 48, 4, 41, 4, 6
2018/11/29, 63, 42, 9, 39, 4, 6
2018/11/30, 65, 32, 10, 48, 5, 7
2018/12/1, 70, 34, 9, 41, 4, 6
2018/12/2, 74, 31, 9, 40, 5, 7
2018/12/3, 64, 26, 12, 28, 3, 6
2018/12/4, 53, 18, 13, 27, 3, 5
2018/12/5, 42, 27, 12, 31, 4, 5
2018/12/6, 61, 16, 21, 15, 3, 4
2018/12/7, 35, 15, 19, 16, 3, 3
2018/12/8, 33, 13, 17, 20, 4, 4
2018/12/9, 33, 22, 7, 44, 4, 7
2018/12/10, 61, 28, 5, 43, 5, 7
2018/12/11, 74, 35, 14, 33, 5, 6
2018/12/12, 78, 30, 17, 32, 5, 5
2018/12/13, 76, 23, 11, 32, 3, 5
2018/12/14, 59, 42, 4, 47, 3, 8
2018/12/15, 108, 44, 2, 48, 4, 9
2018/12/16, 121, 56, 11, 39, 5, 8
2018/12/17, 127, 34, 11, 44, 4, 8
2018/12/18, 79, 39, 11, 43, 5, 8
2018/12/19, 87, 42, 7, 52, 5, 9
2018/12/20, 102, 54, 3, 61, 6, 11
2018/12/21, 125, 63, 10, 58, 6, 11
2018/12/22, 155, 40, 20, 24, 4, 6
2018/12/23, 89, 15, 15, 20, 3, 4
2018/12/24, 43, 25, 4, , 5, 6
2018/12/25, 68, 38, 14, , 4, 6
2018/12/26, 81, 17, 18, 17, 3, 3
2018/12/27, 29, 23, 14, 23, 4, 4
2018/12/28, 43, 25, 18, 17, 3, 4
2018/12/29, 32, 23, 13, 29, 4, 5
2018/12/30, 54, , , , , 
2018/7/1, 27, 7, 29, 23, 3, 3
2018/7/2, 22, 9, 22, 16, 3, 2
2018/7/3, 24, 19, 31, 22, 4, 4
2018/7/4, 47, 15, 21, 16, 3, 3
2018/7/5, 46, 4, 19, 7, 3, 
2018/7/6, 6, 5, 30, 8, 3, 
2018/7/7, 13, 7, 37, 9, 3, 3
2018/7/8, 17, 4, 14, 12, 3, 2
2018/7/9, 12, 18, 6, 22, 3, 5
2018/7/10, 38, 29, 14, 20, 5, 4
2018/7/11, 64, 26, 11, 17, 5, 3
2018/7/12, 57, 18, 20, 18, 6, 3
2018/7/13, 51, 15, 25, 16, 5, 2
2018/7/14, 47, 18, 38, 14, 5, 2
2018/7/15, 57, 21, 34, 21, 7, 3
2018/7/16, 61, 25, 28, 22, 8, 3
2018/7/17, 75, 30, 31, 22, 6, 3
2018/7/18, 85, 24, 37, 19, 4, 3
2018/7/19, 75, 29, 68, 33, 6, 4
2018/7/20, 82, 35, 95, 30, 7, 4
2018/7/21, 94, 25, 92, 20, 4, 3
2018/7/22, 73, 27, 55, 25, 7, 4
2018/7/23, 73, 35, 107, 29, 9, 4
2018/7/24, 94, 31, 35, 20, 7, 3
2018/7/25, 78, 38, 45, 24, 6, 3
2018/7/26, 95, 46, 69, 25, 4, 3
2018/7/27, 114, 42, 37, 29, 3, 4
2018/7/28, 108, 16, 33, 9, 3, 
2018/7/29, 51, 4, 39, 8, 3, 2
2018/7/30, 16, 15, 63, 15, 3, 3
2018/7/31, 37, 29, 97, 24, 3, 4
2018/8/1, 77, 32, 99, 27, 5, 4
2018/8/2, 87, 38, 93, 26, 5, 5
2018/8/3, 110, 21, 38, 18, 5, 3
2018/8/4, 66, 22, 28, 11, 4, 2
2018/8/5, 64, 26, 39, 21, 3, 3
2018/8/6, 74, 13, 57, 18, 4, 3
2018/8/7, 45, 22, 30, 18, 4, 3
2018/8/8, 64, 20, 21, 21, 5, 3
2018/8/9, 64, 10, 40, 16, 3, 4
2018/8/10, 36, 5, 51, 11, 3, 3
2018/8/11, 18, 10, 49, 10, 3, 3
2018/8/12, 36, 27, 40, 20, 5, 3
2018/8/13, 77, 23, 48, 22, 5, 3
2018/8/14, 64, 23, 70, 14, 4, 3
2018/8/15, 71, 11, 30, 9, 3, 2
2018/8/16, 29, 7, 35, 9, 3, 2
2018/8/17, 14, 9, 48, 13, 4, 2
2018/8/18, 21, 15, 82, 15, 3, 3
2018/8/19, 47, 27, 63, 20, 4, 4
2018/8/20, 75, 17, 31, 21, 4, 3
2018/8/21, 44, 17, 45, 17, 3, 3
2018/8/22, 51, 7, 17, 8, 3, 2
2018/8/23, 21, 6, 18, 14, 3, 3
2018/8/24, 15, 18, 38, 16, 5, 4
2018/8/25, 47, 11, 35, 15, 3, 3
2018/8/26, 37, 5, 24, 17, 3, 3
2018/8/27, 16, 7, 6, 18, 3, 3
2018/8/28, 16, 9, 8, 16, 3, 3
2018/8/29, 24, 20, 33, 24, 4, 4
2018/8/30, 59, 20, 37, 25, 4, 4
2018/8/31, 56, 13, 36, 13, 3, 4
2018/9/1, 32, 8, 44, 9, 3, 2
2018/9/2, 19, 10, 20, 20, 3, 4
2018/9/3, 26, 12, 29, 17, 3, 4
2018/9/4, 22, 18, 39, 20, 4, 4
2018/9/5, 36, 25, 53, 24, 5, 4
2018/9/6, 64, 18, 43, 19, 3, 4
2018/9/7, 45, 15, 33, 20, 3, 4
2018/9/8, 36, 14, 43, 14, 3, 3
2018/9/9, 35, 6, 31, 9, 2, 2
2018/9/10, 10, 6, 29, 11, 3, 2
2018/9/11, 14, 8, 38, 14, 3, 3
2018/9/12, 20, 11, 28, 20, 3, 3
2018/9/13, 29, 10, 23, 18, 3, 3
2018/9/14, 31, 7, 20, 22, 3, 3
2018/9/15, 20, 28, 32, 22, 5, 5
2018/9/16, 78, 19, 33, 22, 3, 5
2018/9/17, 51, 25, 29, 33, 4, 5
2018/9/18, 58, 27, 30, 32, 4, 5
2018/9/19, 63, 10, 30, 14, 3, 3
2018/9/20, 32, 4, 25, 16, , 3
2018/9/21, 7, 22, 37, 25, 4, 4
2018/9/22, 37, 21, 38, 16, 4, 4
2018/9/23, 37, 9, 25, 12, 3, 4
2018/9/24, 17, 8, 28, 8, 3, 3
2018/9/25, 23, 4, 28, 6, , 2
2018/9/26, 13, 4, 31, 9, 3, 3
2018/9/27, 10, 7, 20, 17, 3, 3
2018/9/28, 16, 9, 31, 18, 3, 3
2018/9/29, 23, 13, 31, 17, 3, 3
2018/9/30, 33, 10, 23, 15, 3, 3
2018/4/1, 118, 58, 34, 25, 7, 4
2018/4/2, 97, 54, 21, 27, 7, 4
2018/4/3, 74, 12, 33, 16, 3, 3
2018/4/4, 33, 3, 22, 20, , 4
2018/4/5, 18, 101, 29, 19, 3, 4
2018/4/6, 84, 44, 33, 15, 3, 4
2018/4/7, 83, 24, 31, 20, 4, 4
2018/4/8, 59, 34, 21, 38, 3, 5
2018/4/9, 85, 40, 38, 30, 4, 5
2018/4/10, 70, 48, 37, 26, 5, 5
2018/4/11, 75, 35, 32, 31, 5, 5
2018/4/12, 52, 24, 37, 26, 3, 5
2018/4/13, 47, 15, 33, 19, 3, 4
2018/4/14, 39, 51, 30, 19, 3, 4
2018/4/15, 66, 29, 31, 27, 3, 5
2018/4/16, 69, 44, 32, 43, 4, 6
2018/4/17, 90, 50, 35, 42, 4, 5
2018/4/18, 101, 57, 47, 50, 9, 6
2018/4/19, 111, 68, 53, 64, 11, 8
2018/4/20, 141, 51, 42, 58, 8, 7
2018/4/21, 109, 26, 39, 28, 4, 4
2018/4/22, 65, 9, 42, 10, , 3
2018/4/23, 29, 9, 38, 14, 2, 3
2018/4/24, 39, 28, 33, 38, 4, 5
2018/4/25, 78, 35, 46, 43, 6, 6
2018/4/26, 90, 42, 44, 43, 8, 6
2018/4/27, 109, 47, 41, 37, 6, 5
2018/4/28, 110, 44, 71, 35, 6, 6
2018/4/29, 97, 59, 51, 35, 9, 7
2018/4/30, 148, 46, 40, 24, 4, 5
2018/5/1, 117, 39, 25, 28, 3, 5
2018/5/2, 105, 23, 30, 22, 3, 4
2018/5/3, 48, 34, 43, 28, 5, 5
2018/5/4, 59, 31, 70, 21, 6, 4
2018/5/5, 64, 11, 46, 11, 3, 3
2018/5/6, 33, 27, 32, 32, 3, 5
2018/5/7, 63, 12, 42, 11, 3, 4
2018/5/8, 24, 14, 37, 18, 3, 3
2018/5/9, 25, 37, 46, 33, 7, 4
2018/5/10, 79, 47, 41, 32, 3, 5
2018/5/11, 107, 23, 26, 38, 5, 5
2018/5/12, 57, 15, 31, 22, 3, 4
2018/5/13, 43, 52, 62, 30, 5, 6
2018/5/14, 125, 58, 59, 37, 5, 8
2018/5/15, 131, 29, 11, 29, 4, 5
2018/5/16, 78, 12, 15, 26, 3, 4
2018/5/17, 35, 5, 16, 16, 3, 3
2018/5/18, 10, 5, 37, 10, 2, 2
2018/5/19, 11, 4, 37, 9, 3, 2
2018/5/20, 15, 12, 40, 19, 3, 3
2018/5/21, 31, 27, 32, 28, 4, 4
2018/5/22, 71, 34, 38, 21, 3, 4
2018/5/23, 32, 66, 57, 28, 6, 5
2018/5/24, 65, 64, 53, 36, 7, 6
2018/5/25, 91, 60, 97, 39, 5, 6
2018/5/26, 104, 52, 52, 30, 7, 5
2018/5/27, 79, 39, 55, 31, 6, 5
2018/5/28, 75, 33, 37, 28, 7, 4
2018/5/29, 80, 34, 39, 25, 4, 4
2018/5/30, 74, 34, 45, 27, 4, 5
2018/5/31, 72, 31, 55, 39, 5, 6
2018/6/1, 73, 33, 47, 36, 8, 5
2018/6/2, 72, 26, 63, 30, 5, 5
2018/6/3, 70, 31, 40, 36, 6, 4
2018/6/4, 78, 35, 64, 26, 7, 4
2018/6/5, 93, 37, 51, 25, 6, 4
2018/6/6, 98, 37, 36, 33, 5, 4
2018/6/7, 89, 27, 37, 24, 3, 4
2018/6/8, 70, 30, 62, 16, 3, 4
2018/6/9, 71, 5, 38, 8, , 2
2018/6/10, 13, 9, 26, 16, 3, 3
2018/6/11, 20, 9, 30, 17, 3, 3
2018/6/12, 27, 21, 49, 23, 4, 4
2018/6/13, 60, 22, 36, 18, 3, 4
2018/6/14, 64, 8, 35, 11, 4, 2
2018/6/15, 22, 14, 52, 18, 3, 3
2018/6/16, 36, 44, 56, 24, 4, 4
2018/6/17, 105, 35, 50, 34, 5, 5
2018/6/18, 88, 29, 44, 31, 10, 4
2018/6/19, 79, 34, 41, 23, 4, 4
2018/6/20, 87, 31, 45, 25, 4, 4
2018/6/21, 78, 38, 54, 34, 6, 5
2018/6/22, 85, 28, 57, 29, 9, 5
2018/6/23, 74, 47, 95, 19, 7, 5
2018/6/24, 107, 44, 83, 37, 5, 5
2018/6/25, 100, 44, 41, 28, 6, 5
2018/6/26, 111, 21, 42, 24, 4, 5
2018/6/27, 60, 18, 27, 25, 4, 4
2018/6/28, 52, 29, 58, 32, 4, 5
2018/6/29, 68, 45, 36, 30, 4, 6
2018/6/30, 106, 12, 18, 16, 3, 3
2018/1/1, 63, 32, 13, 30, 7, 4
2018/1/2, 61, 33, 14, 23, 7, 3
2018/1/3, 61, 37, 12, 32, 7, 5
2018/1/4, 71, 45, 10, 39, 7, 5
2018/1/5, 100, 40, 15, 30, 7, 4
2018/1/6, 79, 46, 6, 41, 6, 6
2018/1/7, 103, 49, 8, 44, 8, 6
2018/1/8, 116, 35, 21, 18, 6, 3
2018/1/9, 64, 28, 17, 17, 5, 3
2018/1/10, 50, 31, 16, 16, 6, 3
2018/1/11, 72, 20, 18, 26, 7, 4
2018/1/12, 48, 43, 3, 44, 7, 6
2018/1/13, 101, 56, 14, 37, 7, 5
2018/1/14, 140, 54, 15, 43, 8, 5
2018/1/15, 127, 73, 3, 62, 10, 9
2018/1/16, 167, 78, 8, 50, 9, 7
2018/1/17, 171, 65, 13, 37, 8, 5
2018/1/18, 146, 48, 17, 33, 7, 5
2018/1/19, 84, 67, 19, 43, 9, 7
2018/1/20, 129, 48, 12, 35, 6, 5
2018/1/21, 99, 40, 8, 38, 7, 5
2018/1/22, 85, 21, 22, 14, 5, 2
2018/1/23, 48, 26, 22, 14, 6, 2
2018/1/24, 39, 22, 20, 17, 6, 2
2018/1/25, 45, 27, 20, 20, 6, 4
2018/1/26, 59, 34, 10, 34, 5, 4
2018/1/27, 71, 28, 23, 19, 6, 3
2018/1/28, 63, 39, 21, 21, 7, 3
2018/1/29, 54, 31, 13, 35, 6, 4
2018/1/30, 61, 34, 11, 32, 5, 4
2018/1/31, 59, 33, 12, 37, 6, 5
2018/2/1, 63, 42, 9, 47, 7, 7
2018/2/2, 83, 32, 20, 15, 6, 4
2018/2/3, 66, 29, 22, 12, 5, 3
2018/2/4, 70, 23, 20, 17, 5, 3
2018/2/5, 49, 27, 21, 15, 5, 4
2018/2/6, 59, 32, 14, 31, 5, 5
2018/2/7, 70, 43, 8, 47, 7, 6
2018/2/8, 89, 54, 4, 59, 9, 8
2018/2/9, 129, 55, 21, 15, 8, 6
2018/2/10, 106, 42, 22, 16, 6, 3
2018/2/11, 52, 38, 23, 20, 6, 4
2018/2/12, 51, 39, 19, 28, 8, 5
2018/2/13, 52, 52, 23, 28, 8, 5
2018/2/14, 91, 33, 23, 18, 6, 4
2018/2/15, 55, 37, 24, 26, 5, 4
2018/2/16, 61, 40, 24, 13, 5, 3
2018/2/17, 40, 30, 18, 25, 6, 4
2018/2/18, 53, 47, 10, 47, 7, 7
2018/2/19, 108, 49, 22, 33, 6, 6
2018/2/20, 107, 32, 23, 23, 6, 4
2018/2/21, 58, 38, 23, 31, 8, 5
2018/2/22, 79, 63, 22, 30, 6, 6
2018/2/23, 141, 63, 21, 27, 5, 6
2018/2/24, 140, 42, 21, 34, 6, 5
2018/2/25, 95, 35, 2, 45, 5, 7
2018/2/26, 86, , , , , 
2018/3/13, 118, 24, 30, 25, 5, 4
2018/3/14, 55, 24, 20, 29, 3, 4
2018/3/15, 62, 13, 34, 11, , 4
2018/3/16, 27, 32, 20, 29, 3, 4
2018/3/17, 74, 55, 15, 45, 6, 7
2018/3/18, 145, 31, 33, 20, 3, 4
2018/3/19, 85, 17, 35, 8, 2, 
2018/3/20, 33, 13, 34, 13, 2, 3
2018/3/21, 26, 40, 25, 32, 5, 5
2018/3/22, 88, 57, 29, 41, 8, 6
2018/3/23, 147, 82, 37, 47, 10, 9
2018/3/24, 179, 87, 45, 34, 7, 9
2018/3/25, 186, 80, 37, 51, 7, 9
2018/3/26, 168, 71, 45, 51, 8, 8
2018/3/27, 160, 49, 37, 31, 7, 6
2018/3/28, 120, 54, 30, 34, 5, 5
2018/3/29, 135, 54, 38, 35, 4, 6
2018/3/30, 126, 52, 41, 34, 6, 5
2018/3/31, 111, 60, 32, 25, 5, 5
2017/10/1, 72, 14, 31, 13, 3, 2
2017/10/2, 44, 27, 21, 15, 4, 2
2017/10/3, 49, 15, 27, 11, 3, 2
2017/10/4, 38, 9, 27, 11, 3, 
2017/10/5, 32, 8, 24, 9, 3, 
2017/10/6, 30, 7, 25, 15, 3, 2
2017/10/7, 27, 14, 36, 21, 5, 4
2017/10/8, 50, 19, 34, 25, 6, 3
2017/10/9, 59, 22, 16, 25, 5, 4
2017/10/10, 62, 10, 16, 18, 3, 3
2017/10/11, 36, 15, 11, 23, 4, 3
2017/10/12, 43, 20, 15, 23, 3, 3
2017/10/13, 54, 14, 26, 20, 3, 3
2017/10/14, 41, 14, 31, 17, 3, 3
2017/10/15, 43, 21, 16, 28, 4, 3
2017/10/16, 54, 26, 30, 26, 4, 4
2017/10/17, 63, 17, 24, 23, 3, 3
2017/10/18, 50, 14, 29, 19, 3, 3
2017/10/19, 40, 22, 22, 33, 4, 4
2017/10/20, 58, 27, 26, 28, 5, 4
2017/10/21, 66, 18, 33, 15, 3, 2
2017/10/22, 46, 16, 29, 17, 3, 2
2017/10/23, 37, 22, 20, 30, 4, 3
2017/10/24, 55, 28, 24, 34, 4, 4
2017/10/25, 70, 38, 12, 41, 4, 5
2017/10/26, 80, 47, 23, 41, 5, 6
2017/10/27, 99, 36, 31, 34, 4, 5
2017/10/28, 76, 47, 26, 22, 4, 4
2017/10/29, 71, 26, 23, 24, 4, 3
2017/10/30, 47, 25, 17, 33, 5, 4
2017/10/31, 50, 30, 22, 31, 5, 3
2017/11/1, 65, 42, 28, 31, 6, 3
2017/11/2, 84, 33, 26, 21, 4, 3
2017/11/3, 80, 40, 25, 21, 3, 3
2017/11/4, 99, 33, 18, 29, 4, 4
2017/11/5, 81, 28, 15, 38, 5, 4
2017/11/6, 67, 34, 9, 43, 5, 4
2017/11/7, 76, 47, 28, 26, 5, 3
2017/11/8, 86, 33, 15, 33, 4, 5
2017/11/9, 65, 36, 19, 34, 5, 4
2017/11/10, 68, 46, 17, 19, 3, 3
2017/11/11, 47, 21, 11, 27, 4, 4
2017/11/12, 56, 31, 8, 37, 5, 4
2017/11/13, 73, 34, 18, 23, 5, 3
2017/11/14, 61, 17, 18, 19, 4, 2
2017/11/15, 42, 16, 13, 24, 4, 3
2017/11/16, 44, 28, 2, 42, 5, 5
2017/11/17, 64, 29, 17, 14, 4, 3
2017/11/18, 65, 16, 19, 17, 4, 3
2017/11/19, 41, 25, 14, 30, 5, 4
2017/11/20, 59, 36, 8, 42, 6, 5
2017/11/21, 79, 50, , 53, 6, 6
2017/11/22, 92, 14, 4, 29, 4, 3
2017/11/23, 28, 14, 13, 22, 4, 3
2017/11/24, 45, 17, 7, 34, 4, 5
2017/11/25, 57, 31, 15, 30, 5, 6
2017/11/26, 89, 34, 6, 41, 6, 6
2017/11/27, 84, 50, 4, 53, 8, 8
2017/11/28, 130, 45, 12, 30, 5, 6
2017/11/29, 93, 16, 20, 20, 4, 3
2017/11/30, 38, 15, 16, 28, 5, 4
2017/12/1, 46, 28, 8, 37, 5, 5
2017/12/2, 74, 38, 5, 34, 5, 6
2017/12/3, 103, 33, 18, 21, 4, 5
2017/12/4, 87, 15, 17, 21, 5, 4
2017/12/5, 46, 26, 8, 32, 4, 4
2017/12/6, 71, 43, 14, 30, 5, 6
2017/12/7, 100, 30, 16, 21, 6, 2
2017/12/8, 71, 34, 6, 40, 7, 4
2017/12/9, 75, 37, 15, 30, 6, 4
2017/12/10, 84, 36, 16, 12, 4, 2
2017/12/11, 48, 31, 13, 19, 5, 3
2017/12/12, 64, 31, 12, 25, 6, 4
2017/12/13, 64, 43, 5, 40, 6, 5
2017/12/14, 90, 60, 2, 59, 9, 8
2017/12/15, 141, 37, 18, 18, 7, 3
2017/12/16, 84, 30, 19, 17, 6, 2
2017/12/17, 52, 44, 4, 40, 6, 5
2017/12/18, 97, 40, 14, 21, 5, 3
2017/12/19, 65, 36, 5, 37, 6, 4
2017/12/20, 71, 46, 6, 42, 6, 5
2017/12/21, 112, 52, 5, 50, 9, 6
2017/12/22, 126, 73, 10, 45, 8, 6
2017/12/23, 156, 60, 17, 35, 6, 6
2017/12/24, 136, 27, 20, 19, 6, 3
2017/12/25, 56, 25, 18, 23, 5, 3
2017/12/26, 46, 25, 16, 23, 6, 3
2017/12/27, 48, 37, 7, 39, 6, 4
2017/12/28, 78, 68, 10, 46, 9, 5
2017/12/29, 148, 87, 5, 47, 6, 7
2017/12/30, 175, 50, 19, 20, 6, 4
2017/12/31, 103, 38, 15, 28, 7, 4
2017/7/1, 91, 34, 14, 13, , 2
2017/7/2, 70, 27, 25, 15, , 3
2017/7/3, 57, 42, 41, 21, 4, 3
2017/7/4, 83, 42, 73, 20, 5, 3
2017/7/5, 87, 47, 87, 26, 5, 4
2017/7/6, 102, 21, 15, 18, 4, 3
2017/7/7, 55, 30, 19, 18, 4, 3
2017/7/8, 72, 29, 22, 17, 4, 3
2017/7/9, 71, , , , , 
2017/9/23, 83, 51, 50, 22, 4, 4
2017/9/24, 102, 35, 44, , 5, 4
2017/9/25, 79, 36, 49, 30, 4, 4
2017/9/26, 76, 31, 24, 26, 5, 3
2017/9/27, 73, 16, 30, 17, 4, 3
2017/9/28, 35, 15, 24, 22, 5, 2
2017/9/29, 37, 23, 33, 28, 5, 3
2017/9/30, 53, 27, 16, 25, 4, 4
2017/4/1, 51, 33, 35, 23, 4, 4
2017/4/2, 84, 56, 30, 40, 7, 5
2017/4/3, 130, 54, 34, 46, 7, 5
2017/4/4, 119, 40, 20, 40, 8, 4
2017/4/5, 92, 20, 18, 25, 4, 3
2017/4/6, 56, 39, 21, 34, 6, 4
2017/4/7, 92, 52, 20, 36, 5, 5
2017/4/8, 119, 35, 31, 18, 3, 5
2017/4/9, 86, 19, 32, 20, 4, 2
2017/4/10, 52, 40, 34, 32, 5, 4
2017/4/11, 75, 47, 30, 18, 3, 2
2017/4/12, 49, 48, 29, 26, 6, 3
2017/4/13, 72, 42, 35, 25, 6, 3
2017/4/14, 70, 51, 30, 25, 6, 4
2017/4/15, 84, 46, 31, 30, 6, 4
2017/4/16, 86, 38, 15, 42, 6, 4
2017/4/17, 78, 30, 19, 26, 4, 3
2017/4/18, 70, 52, 25, 22, 3, 3
2017/4/19, 54, 56, 21, 32, 5, 3
2017/4/20, 66, 45, 23, 31, 5, 4
2017/4/21, 67, 47, 28, 34, 4, 4
2017/4/22, 81, 39, 39, 25, 5, 3
2017/4/23, 75, 29, 35, 28, 5, 4
2017/4/24, 62, 42, 27, 30, 6, 4
2017/4/25, 85, 35, 28, 20, 4, 3
2017/4/26, 63, 30, 28, 20, 5, 3
2017/4/27, 54, 45, 25, 24, 8, 4
2017/4/28, 77, 46, 32, 26, 7, 4
2017/4/29, 85, 60, 34, 19, 9, 5
2017/4/30, 131, 62, 40, 21, 5, 5
2017/5/1, 131, 65, 29, 39, 6, 5
2017/5/2, 128, 47, 41, 30, 5, 4
2017/5/3, 90, 46, 24, 34, 6, 4
2017/5/4, 91, 36, 23, 20, 5, 3
2017/5/5, 75, 91, 28, 13, 5, 2
2017/5/6, 66, 57, 32, 19, 6, 3
2017/5/7, 61, 86, 28, 30, 8, 4
2017/5/8, 102, 68, 19, 29, 6, 3
2017/5/9, 88, 30, 19, 19, 3, 3
2017/5/10, 65, 48, 25, 29, 6, 4
2017/5/11, 88, 54, 21, 34, 7, 5
2017/5/12, 116, 39, 25, 19, 5, 3
2017/5/13, 81, 41, 31, 13, 4, 2
2017/5/14, 54, 32, 20, 22, 4, 2
2017/5/15, 47, 28, 21, 26, 5, 2
2017/5/16, 58, 30, 30, 31, 6, 3
2017/5/17, 63, 33, 36, 34, 6, 3
2017/5/18, 74, 35, 30, 29, 6, 3
2017/5/19, 80, 29, 28, 31, 6, 3
2017/5/20, 71, 23, 26, 21, 5, 2
2017/5/21, 62, 31, 24, 22, 6, 2
2017/5/22, 80, 25, 14, 22, 6, 2
2017/5/23, 69, 21, 23, 23, 5, 2
2017/5/24, 61, 27, 31, 26, 5, 3
2017/5/25, 52, 16, 23, 18, 4, 2
2017/5/26, 34, 25, 28, 24, 5, 2
2017/5/27, 55, 33, 31, 22, 5, 3
2017/5/28, 70, 58, 35, 19, 6, 3
2017/5/29, 98, 42, 42, 28, 7, 2
2017/5/30, 73, 27, 43, 32, 6, 3
2017/5/31, 63, 29, 35, 15, 4, 2
2017/6/1, 67, 20, 35, 17, 7, 2
2017/6/2, 46, 23, 38, 15, 4, 3
2017/6/3, 46, 20, 45, 19, 4, 3
2017/6/4, 50, 18, 68, 21, 3, 3
2017/6/5, 52, 14, 38, 16, 4, 2
2017/6/6, 50, 12, 25, 18, 3, 3
2017/6/7, 42, 37, 55, 21, 4, 4
2017/6/8, 81, 52, 59, 20, 5, 4
2017/6/9, 101, 43, 50, 19, 3, 2
2017/6/10, 80, 19, 42, 20, 3, 2
2017/6/11, 46, 20, 48, 15, 4, 2
2017/6/12, 47, 28, 34, 20, 4, 2
2017/6/13, 65, 40, 44, 21, 6, 3
2017/6/14, 71, 51, 47, 22, 7, 3
2017/6/15, 81, 61, 101, 22, 7, 4
2017/6/16, 105, 51, 90, 24, 8, 4
2017/6/17, 92, 45, 61, 21, 6, 3
2017/6/18, 79, 52, 44, 29, 6, 3
2017/6/19, 93, 51, 69, 35, 5, 4
2017/6/20, 91, 56, 44, 26, 6, 3
2017/6/21, 99, 41, 43, 21, 5, 2
2017/6/22, 78, 45, 68, 32, 5, 3
2017/6/23, 78, 41, 18, 37, 7, 4
2017/6/24, 72, 39, 48, 21, 5, 4
2017/6/25, 78, 29, 41, 15, 5, 3
2017/6/26, 64, 30, 38, 17, 5, 3
2017/6/27, 63, 48, 54, 24, 5, 3
2017/6/28, 95, 48, 54, 26, 7, 4
2017/6/29, 95, 55, 38, 23, 4, 4
2017/6/30, 107, 46, 42, 21, 5, 4
2017/1/2, 171, 54, 18, 32, 7, 9
2017/1/3, 132, 42, 13, 41, 8, 10
2017/1/4, 105, 28, 19, 28, 5, 7
2017/1/5, 73, 15, 21, 26, 6, 5
2017/1/6, 47, 44, 6, 39, 7, 9
2017/1/7, 119, 27, 15, 31, 6, 5
2017/1/8, 81, 45, 23, 21, 7, 7
2017/1/9, 118, 25, 21, 19, 5, 3
2017/1/10, 59, 20, 17, 25, 5, 4
2017/1/11, 49, 24, 19, 25, 5, 4
2017/1/12, 59, 22, 19, 19, 5, 3
2017/1/13, 50, 33, 20, 13, 4, 2
2017/1/14, 49, 21, 17, 19, 4, 3
2017/1/15, 48, 33, 12, 31, 5, 6
2017/1/16, 72, 50, 4, 45, 8, 11
2017/1/17, 116, 65, 6, 40, 8, 11
