date, pm25, pm10, o3, no2, so2, co
2025/3/30, 30, 25, 46, 18, 3, 4
2025/3/31, 48, 47, 65, 26, 3, 5
2024/10/1, 32, 15, 40, 9, 3, 2
2024/10/2, 27, 12, 39, 9, 3, 2
2024/10/3, 25, 12, 42, 16, 3, 3
2024/10/4, 25, 16, 55, 18, 3, 3
2024/10/5, 40, 15, 23, 13, 3, 4
2024/10/6, 39, 29, 43, 24, 3, 6
2024/10/7, 64, 25, 37, 15, 3, 5
2024/10/8, 56, 11, 41, 9, 3, 4
2024/10/9, 23, 16, 41, 19, 3, 5
2024/10/10, 38, 27, 77, 20, 3, 5
2024/10/11, 61, 33, 63, 30, 3, 6
2024/10/12, 74, 23, 38, 16, 3, 5
2024/10/13, 57, 17, 21, 20, 3, 5
2024/10/14, 40, 17, 17, 24, 3, 6
2024/10/15, 46, 25, 43, 28, 3, 7
2024/10/16, 60, 27, 41, 25, 3, 6
2024/10/17, 62, 19, 20, 17, 3, 6
2024/10/18, 44, 6, 35, 7, 3, 5
2024/10/19, 12, 10, 33, 4, 3, 3
2024/10/20, 13, 13, 24, 12, 3, 3
2024/10/21, 19, 10, 21, 15, 3, 4
2024/10/22, 20, 13, 37, 7, 3, 3
2024/10/23, 25, 22, 44, 14, 3, 4
2024/10/24, 52, 20, 30, 19, 3, 4
2024/10/25, 45, 17, 35, 18, 3, 4
2024/10/26, 39, 22, 38, 13, 3, 5
2024/10/27, 51, 23, 30, 13, 3, 5
2024/10/28, 53, 12, 28, 15, 3, 4
2024/10/29, 23, 22, 46, 19, 3, 5
2024/10/30, 51, 26, 37, 26, 3, 5
2024/10/31, 62, 28, 23, 28, 3, 5
2024/11/1, 64, 27, 43, 16, 3, 5
2024/11/2, 64, 22, 48, 8, 3, 4
2024/11/3, 55, 23, 44, 10, 3, 4
2024/11/4, 49, 23, 31, 10, 4, 2
2024/11/5, 40, 23, 33, 12, 4, 2
2024/11/6, 45, 37, 29, 26, 3, 4
2024/11/7, 76, 28, 36, 30, 3, 4
2024/11/8, 65, 24, 37, 28, 3, 4
2024/11/9, 56, 20, 37, 21, 3, 5
2024/11/10, 51, 39, 38, 29, 4, 6
2024/11/11, 81, 36, 39, 22, 4, 6
2024/11/12, 77, 32, 33, 27, 3, 5
2024/11/13, 65, 27, 19, 24, 3, 5
2024/11/14, 56, 24, 28, 22, 3, 5
2024/11/15, 55, 21, 35, 18, 3, 5
2024/11/16, 54, 17, 31, 5, 3, 4
2024/11/17, 39, 13, 28, 8, 3, 3
2024/11/18, 26, 18, 22, 20, 2, 4
2024/11/19, 38, 32, 4, 37, 3, 7
2024/11/20, 69, 45, 27, 32, 3, 8
2024/11/21, 99, 29, 32, 12, 3, 5
2024/11/22, 64, 16, 31, 17, 2, 4
2024/11/23, 43, 12, 26, 14, 2, 5
2024/11/24, 30, 17, 30, 18, 2, 4
2024/11/25, 41, 10, 27, 11, 2, 4
2024/11/26, 18, 8, 25, 13, 2, 4
2024/11/27, 24, 14, 26, 14, 2, 6
2024/11/28, 42, 26, 19, 24, 3, 7
2024/11/29, 59, 20, 13, 27, 2, 7
2024/11/30, 53, 23, 18, 18, 2, 7
2024/12/1, 62, 33, 30, 25, 3, 8
2024/12/2, 75, 14, 30, 12, 2, 5
2024/12/3, 27, 19, 27, 18, 2, 6
2024/12/4, 41, 20, 26, 22, 2, 7
2024/12/5, 45, 20, 30, 11, 2, 6
2024/12/6, 33, 18, 29, 11, 2, 7
2024/12/7, 44, 18, 28, 8, 2, 6
2024/12/8, 47, 27, 14, 31, 2, 8
2024/12/9, 58, 33, 23, 31, 2, 9
2024/12/10, 75, 49, 17, 31, 3, 11
2024/12/11, 107, 37, 16, 27, 3, 8
2024/12/12, 77, 25, 26, 18, 3, 4
2024/12/13, 59, 23, 29, 12, 2, 4
2024/12/14, 54, 16, 33, 14, 2, 4
2024/12/15, 36, 24, 15, 30, 2, 6
2024/12/16, 55, 23, 25, 21, 2, 5
2024/12/17, 53, 25, 18, 15, 3, 5
2024/12/18, 52, 43, 12, 31, 3, 7
2024/12/19, 83, 47, 6, 42, 4, 8
2024/12/20, 100, 41, 27, 21, 4, 6
2024/12/21, 106, 17, 29, 10, 4, 3
2024/12/22, 38, 24, 26, 29, 4, 6
2024/12/23, 57, 28, 19, 30, 4, 5
2024/12/24, 61, 28, 25, 31, 4, 6
2024/12/25, 67, 48, 28, 17, 5, 5
2024/12/26, 88, 24, 26, 11, 4, 3
2024/12/27, 49, 24, 27, 8, 4, 3
2024/12/28, 48, 21, 21, 24, 4, 5
